Target,Prediction,Source Length
because snape can make a strudel because he should gobble a chocolate she must gobble many cakes which she should sprinkle,because snape can make a strudel because he should gobble many she must gobble many baklava which she should sprinkle,21
because a student must make the chocolates hermione must make a cake that she must arrange,because a student must make the chocolates hermione must must make a cake that she must arrange,16
because he should arrange the pancakes hagrid should eat the strudels since george may hide the chocolates that the student should assemble,because he should arrange the pancakes hagrid should eat the strudels that hagrid may hide the student should assemble the chocolates,22
since harry should run since the student can party since she must assemble the strudels harry should hide the souffles which vernon may make,since harry should run since the student can party since she may the souffles which harry should prepare the cakes which she must hide,24
since he should jump since fred can arrange many chocolates albus must prepare the pancakes that he can arrange because lily should walk,since he should jump since he can arrange many chocolates that james must prepare hermione can hiccup since the should chew the pancakes,23
because dobby must assemble a strudel that sirius can arrange hagrid should hide a souffle that a wizard can chew,because dobby must assemble a strudel that sirius can arrange a should hide a souffle that a student can chew,20
because vernon can giggle george can jump because fred must make a croissant which ron may make,because vernon can giggle because george can a cake which james must make because ron may make,17
he must hide the cookie since george can gobble a croissant which fred must eat,he must hide the cookie which george can gobble a croissant which fred must eat,15
because neville can prepare the cakes that lupin may eat mcgonagall must jump since james should make a doughnut which petunia should assemble,because neville can prepare the cakes that lupin may eat petunia must should jump mcgonagall must make a doughnut which petunia should assemble,23
since sirius must gobble a cookie which a professor must make because mcgonagall should create the cakes ginny can eat the cookie,since sirius must gobble a cookie which a professor must make because should create the cakes because mcgonagall can eat the cookie,22
since ron can swim neville must arrange the croissant because a student can arrange the doughnut,since ron can swim because must arrange the croissant because a professor can arrange the doughnut,16
petunia must jump since draco must prepare the doughnuts which neville should arrange because the student must hide the pancake which vernon should assemble,petunia must jump since draco must create the doughnuts which the witch should hide because draco must prepare the pancake that the should arrange,24
because ginny can eat many cakes he should chew a souffle because george may hide the chocolates,because ginny can eat many cakes because should chew a souffle which george may hide the chocolates,17
because she can create the chocolates voldemort can prepare the doughnuts that the professor should eat since lily must make the souffle,because she can create the chocolates voldemort can prepare the doughnuts that the witch should eat since must make the the,22
because snape should eat the strudel that snape should assemble the wizard must wiggle because hagrid must walk,because snape should eat the strudel that snape should assemble because wizard must walk hagrid must wiggle,18
since ginny may hiccup george must eat the eclaire since the professor can chew the pancakes because voldemort can smile because ginny should walk,since ginny may walk a eclaire must eat the pancakes because ginny can hiccup since the professor must arrange the eclaire,24
since dobby should swim lupin can assemble many baklava that the professor should create because hermione must walk because she must eat many doughnuts,since dobby should swim because should create the baklava that hermione should assemble because snape must walk many doughnuts because hermione must laugh,24
since the professor may make many pancakes that fred should eat the wizard should run because ginny should create the strudels,since the professor may make many pancakes that fred should eat because should should the the wizard should hiccup,21
because voldemort must assemble the croissants because mcgonagall must gobble a eclaire which the student must assemble petunia can chew a chocolate,because voldemort must assemble the croissants which mcgonagall must gobble a eclaire because draco must create the can assemble a eclaire because mcgonagall must swim,22
since draco must assemble a chocolate a professor should create the croissants because ginny must prepare the cakes which a professor can create,since draco must assemble a chocolate because professor should create the croissants because a professor must prepare the cakes which ginny can create,23
since albus must gobble the souffle because sirius must make the pancakes which the witch may arrange a wizard should create the souffle,since albus must gobble the souffle because sirius must make the pancakes which a witch may arrange the souffle should create the souffle,23
since fred may hide the doughnut which a wizard can create george should run because a witch must hiccup,since fred may hide the doughnut which a wizard should because george should hiccup because a witch can party,19
since ron must hide the doughnuts because george must make the pancakes that the wizard may make she may jump,since ron must hide the doughnuts because the wizard make the pancakes that george may make because she must jump,20
since sirius should prepare a strudel the professor must eat the chocolates since ginny can prepare the pancakes which neville should chew,since sirius should prepare a strudel the professor must eat the chocolates since ginny can prepare the strudel which neville should chew many croissants,22
because hermione should wiggle because hagrid must sprinkle the souffle albus may swim because george may prepare the baklava,because hermione should wiggle because hagrid must swim because may sprinkle the baklava because mcgonagall may prepare the souffle,19
harry may hide the doughnuts since he may swim because petunia may arrange the pancakes that the witch should make,harry may hide the doughnuts since petunia may jump because he may chew the pancakes that the should sprinkle,20
because he should gobble the strudel which harry should assemble she can create a cookie because ron must prepare the strudel,because he should gobble the strudel which she should assemble because mcgonagall can prepare a cookie because must create the strudel,21
because dobby must make a eclaire which sirius must eat since the student must laugh harry must assemble the pancakes that neville may sprinkle,because dobby must make a eclaire which draco must eat since harry must jump since sirius may assemble the croissants that the must sprinkle,24
Target,Prediction,Source Length
since the professor can chew a strudel that ginny can gobble neville should not laugh since albus should prepare a cake which he should sprinkle,since the professor can not gobble a strudel that ginny should chew since he should laugh ginny should prepare a strudel which he can should,24
since dobby must make the cakes which a professor can arrange draco should not sprinkle the strudels,since dobby must not make the strudels which a professor can arrange since should sprinkle the cakes,16
because lily may prepare a baklava albus must not sprinkle the baklava that a witch may sprinkle,because lily may not prepare a baklava that albus must sprinkle the baklava may sprinkle a baklava,16
because draco should hide the strudel because petunia must run george should not arrange a strudel that he should hide,because draco should not hide the strudel because petunia must arrange a cookie should run should hide lupin should gobble,19
since lily can create a doughnut since draco can eat the croissants which draco may assemble voldemort can not assemble the chocolate,since lily can not create a doughnut since draco can eat the croissants which draco may assemble the can assemble a chocolate,21
because neville must eat the pancakes that george can sprinkle a professor may not eat the chocolate which lily can make,because neville must not eat the pancakes that george can sprinkle a chocolate which george may eat the can make many baklava,20
since a witch may create the baklava draco may not create the cookie because hermione must eat a pancake which voldemort may gobble,since a witch may not create the baklava because sirius may create a cookie which hermione must eat the may gobble a strudel which neville may prepare,22
since the student can make the cookie that james may eat snape should not assemble the croissant since george can sprinkle the strudel,the student can not make the cookie that james may eat since snape should sprinkle the croissant that the can assemble,22
because vernon may assemble the cookie lupin can not make a croissant that he can hide,lupin may not assemble the cookie that lupin can make a croissant he can hide,15
since sirius should smile the wizard may not create the doughnuts,since sirius should not smile the doughnut may create the doughnuts,10
because snape may make the croissant that a wizard can gobble since harry should wiggle she can not gobble a croissant,snape wizard may not make the croissant that a student can gobble since she should gobble a croissant that she can wiggle,20
since lupin must gobble a eclaire that the wizard may assemble ginny can not create a chocolate that draco should make,since lupin must not gobble a eclaire that the wizard may assemble a chocolate that ginny can create draco should make,20
since vernon should sprinkle the doughnut that george must sprinkle voldemort should not make many souffles which the student must eat,since vernon should not sprinkle the doughnut that george must sprinkle because should make many souffles which the student must eat,20
because fred must make the cookie neville must not gobble the chocolates since vernon must gobble a doughnut which petunia may eat,because fred must not make the cookie since neville must gobble the chocolates which petunia must gobble doughnut may eat many baklava,21
vernon can not smile because the student can make the strudel which she should arrange,vernon can not smile the student can make the strudel which lupin should arrange,14
since the professor should smile a student should not arrange the pancake which he can sprinkle,since the professor should not smile a pancake student should arrange the pancake which he can sprinkle,15
because voldemort should gobble the cakes lily can not party,because witch should not gobble the cakes lily can party,9
because lupin should make the doughnuts hagrid must not prepare the baklava,lupin student should not make the doughnuts because hagrid must prepare the baklava,11
because vernon must walk the student should not assemble the baklava because she may wiggle,because vernon must not walk the baklava because should should swim because she may wiggle,14
since neville should prepare the cookie george can not sprinkle the cakes that albus should eat,since neville should not prepare the cookie that george can sprinkle the should eat albus cakes,15
george should not assemble a doughnut that dobby should assemble because albus can swim because ginny should sprinkle the chocolates which the wizard should sprinkle,george should not assemble a doughnut that ginny should assemble because mcgonagall should sprinkle because voldemort can sprinkle the chocolates because the should should sprinkle,24
because the witch should arrange the chocolate because hagrid should hide a cake neville can not laugh,the student should not arrange the chocolate because a should hide a cake because hagrid can laugh,16
because fred should chew the cookie that james must hide draco can not run since hagrid should assemble a souffle,because fred should not chew the cookie that james must hide since draco can assemble a souffle that run,19
since hermione should chew the strudels because albus can arrange a baklava which hagrid should arrange he should not sprinkle a doughnut,since hermione should not chew the strudels because he can arrange a baklava which should arrange a doughnut should sprinkle a souffle,21
since james may eat the baklava which james can create harry can not arrange the pancakes which the wizard can chew,since james may not eat the baklava which james can create the harry can arrange the pancakes which the wizard can chew,20
since a student can hiccup since harry should sprinkle many pancakes which she should chew sirius must not sprinkle many doughnuts,since a student can not hiccup since she should prepare many pancakes which should sprinkle many doughnuts which sirius must sprinkle,20
since draco can laugh since voldemort may chew the pancakes that fred may create neville can not create the pancake,since draco can not laugh since fred may chew the pancakes that voldemort may create since fred can the the eclaires,19
because george can chew the baklava hagrid must not chew the souffle,because hagrid can not chew the baklava which hagrid must chew the souffle,11
since petunia may smile draco must not hide the baklava because neville can create many baklava which the wizard may make,since petunia may not smile because draco must hide baklava baklava which neville may make the baklava that the professor can hide,20
because lily must gobble the chocolate albus must not chew the doughnuts that the wizard can create,because lily must not gobble the chocolate that albus must chew the doughnuts the wizard can create,16
since the student can swim the professor must not sprinkle the croissants since petunia can eat the croissants because albus must laugh,since the student can not swim the the professor must sprinkle the croissants since ginny can sprinkle the croissants because albus must laugh,21
since ron may make the cookies since a student can make the chocolate which mcgonagall should arrange he must not arrange a chocolate,since ron may not make the cookies since a student can make the chocolate which mcgonagall should arrange a must arrange a chocolate,22
because draco may assemble the strudels that james may prepare since a professor may jump petunia can not prepare the chocolate,because draco may not assemble the strudels that neville may prepare since a can jump because a may prepare the chocolate,20
since a wizard must eat many pancakes which mcgonagall must make the professor should not create the cake since ginny can giggle,since a must not eat many pancakes which mcgonagall must make since the professor should create the cake because ginny can giggle,21
because neville must hide the strudels sirius must not arrange a souffle that draco may eat,because neville must not hide the strudels that sirius must arrange a souffle may eat,15
since petunia should run a professor must not prepare the pancakes because the professor should jump,since petunia should not run because professor must prepare many pancakes because the professor should jump,15
since a student may arrange the eclaire albus must not assemble the souffle that neville should create,since a student may not arrange the eclaire that albus must assemble the souffle should create the strudels,16
since he may party since he must create many doughnuts which she may arrange the professor should not hide the chocolates which hermione can sprinkle,since he may not party since he must create many doughnuts which hermione should hide since the professor may the chocolates which a wizard can sprinkle,24
because she can chew the chocolates that hagrid should hide because lupin can chew the chocolates ginny must not assemble a strudel,because she can not chew the chocolates that lupin should chew because ginny can hide the eclaires that hagrid must assemble a eclaire,21
since ron should hide a chocolate sirius should not jump since vernon should create a souffle that ginny must prepare,ron should not giggle since ron should should a chocolate that sirius should arrange since a witch must prepare,19
since ginny can wiggle since lily can create a strudel ron can not create the cookie that ginny may chew,since ginny can not wiggle since lily can create a strudel ron may can gobble the cakes that ron can chew,19
since a student can make many strudels draco should not hide the cookies that the wizard must eat since fred should arrange a cookie,since a student can not make many cookies since james should hide the souffles that a student must eat since should should arrange the cookie,23
since mcgonagall should create a strudel hagrid should not make the baklava which the witch should arrange,since mcgonagall should not create a strudel since hagrid should make the baklava which the should arrange,16
since she may gobble the chocolate since fred may hide the pancakes harry may not create many baklava that the student must create,since she may not gobble the chocolate since fred may hide many pancakes that harry may create the baklava which the student may walk,22
because albus must arrange the pancake a professor must not make many chocolates which she should make,because albus must not arrange the pancake which a professor must make many should make many croissants,16
since he can gobble the strudels he must not hiccup,since he can not gobble the strudels he he must hiccup,9
since hermione should eat the croissant which draco must create george should not create the souffles which a wizard may make,since hermione should not eat the croissant which draco must create which should create the croissant which a wizard may make,20
since draco may gobble a doughnut james may not eat the eclaire which a witch must sprinkle,since draco may not gobble a doughnut which james may eat a eclaire which the witch must sprinkle,16
because george must make a doughnut snape must not hide the cookies which hagrid must hide,because george must not make a doughnut which snape must hide the cookies hagrid must hide,15
because albus should chew a souffle she can not laugh,because should not chew a souffle she can laugh,9
since a professor may gobble the doughnut that he must arrange hagrid should not create a doughnut that ron must hide,since a professor may not gobble the doughnut that he must arrange a should create a doughnut that ron must hide,20
because vernon should run since george can prepare the eclaires which sirius should sprinkle because a wizard may make the baklava petunia should not party,because vernon should not run since george can prepare the eclaires which sirius may make because a wizard should prepare the baklava should party,24
because hermione should assemble a baklava because a witch may hide many baklava snape may not make the baklava which the student can chew,because hermione should not assemble a baklava because a may make many baklava which the student can hide the baklava may chew many baklava,23
because fred should chew the croissant george should not gobble the strudel because fred should hide the pancakes,fred should not chew the cookie because george should gobble the doughnuts which fred should chew the baklava,17
since petunia must laugh the witch must not hide a chocolate because he can giggle,since petunia must not laugh because voldemort must hide the souffle since a can giggle,14
since harry may create a chocolate petunia must not create a croissant that vernon must create,since harry may not create a chocolate that petunia must create a must create the croissant,15
hagrid must not hide the strudels because lupin may swim because lupin should eat a strudel since albus must party,hagrid must not hide the strudels because lupin may run because lupin should sprinkle a souffle albus albus party,19
since ron can hide the pancake which neville must eat because a wizard should chew many eclaires sirius may not prepare a baklava,since ron can not hide the pancake which the wizard must eat because should chew a eclaires because neville may prepare a baklava,22
because she can sprinkle the cake harry must not eat a pancake which a professor can prepare,because she can not sprinkle the cake which harry must eat a pancake a professor can prepare,16
since a student should hide the cakes vernon must not hide a pancake that neville can make,since a witch should not hide the cakes that vernon must hide a pancake can make the strudels,16
because hagrid should eat the baklava neville can not assemble the croissants that fred can hide,hagrid should not assemble the baklava that neville can eat the croissants which fred can hide,15
since james must wiggle a professor can not prepare the pancakes which a wizard can gobble,since james must not wiggle a cake can prepare the pancakes which a professor can gobble,15
because dobby should hiccup since harry must run because lily must eat the strudel which hagrid should make neville must not sprinkle the croissants,because dobby should not hiccup since harry must giggle because george must eat the croissants which lily should sprinkle the strudel which hagrid must wiggle,23
because the student can assemble the croissants because a wizard may arrange the souffle that voldemort must assemble lupin must not hide the croissants,the student can not assemble the croissants because a wizard may arrange the souffle that lupin must assemble the croissants which voldemort must hide,23
since ginny may chew the souffle hagrid can not assemble a strudel,since ginny may not chew the souffle which hagrid can assemble a strudel,11
since the witch should eat the doughnut snape can not eat the chocolate that mcgonagall may eat,since the witch should not eat the doughnut that snape can eat the mcgonagall may eat the chocolate,16
since harry may hide the croissants draco may not arrange a eclaire which fred must make,since may not hide the croissants which draco may arrange a eclaire which fred may make,15
since sirius should prepare a cake she should not chew the cookies that james can prepare,since sirius should not prepare a cake that she should chew the cookies james can prepare,15
since mcgonagall must sprinkle a baklava neville can not hide the chocolates that lupin should sprinkle,since mcgonagall must not sprinkle a baklava that neville can hide the should sprinkle the chocolates,15
because sirius should chew a eclaire that mcgonagall should create ginny must not sprinkle a baklava that lupin should arrange,because sirius should not chew a eclaire that mcgonagall should create a must sprinkle the baklava that ginny should arrange,19
because james must create a baklava she should not chew the eclaires which he may assemble,because james must not create a baklava which she should chew the eclaires he may assemble,15
since james can prepare a eclaire since dobby should make a cookie albus should not assemble the doughnuts which lily may eat,since james can not prepare a eclaire since dobby should make a cookie which lily should eat doughnuts may assemble the doughnuts,21
since ginny should hide the doughnut neville must not chew the croissants which voldemort should make,since ginny should not hide the doughnut which neville must chew the croissants should make should hide,15
since draco can create a souffle snape may not assemble the croissant that the wizard can create,since draco can not create a souffle that snape may assemble the croissant the wizard can create,16
since a witch must prepare a souffle lily can not make the eclaires which a professor can create,since a witch must not prepare a souffle which lily can make the eclaires a professor can create,17
since she must create a eclaire that she should sprinkle petunia can not party because lily can hide many chocolates,she she not create a eclaire that she must sprinkle because lily can party she can sprinkle many chocolates,19
because the student should assemble the cookie george can not eat a cake because sirius should make the doughnuts which the professor may arrange,the student should not assemble the cookie because george can eat a croissant which ron should make the cake which the professor may arrange,23
because lupin may assemble the eclaires sirius should not sprinkle the chocolate because snape must hide the baklava which petunia must sprinkle,lupin may not assemble the chocolate because sirius should sprinkle the baklava which petunia must sprinkle the eclaires which lupin must hide,21
because petunia can arrange the chocolates george must not chew a cake,because petunia can not arrange the chocolates which george must chew a cake,11
since the student may create the baklava hermione can not arrange the doughnuts since the student can eat the croissants which voldemort must gobble,the student may not create the since the student can eat the baklava since hermione can arrange the doughnuts which voldemort must gobble,23
because she must arrange many pancakes a wizard should not eat the cake since fred must sprinkle a chocolate which he should eat,she must not arrange many pancakes since a wizard must eat the cake which fred should sprinkle a baklava which he should eat,22
the student must not hide a pancake that ginny can arrange because ginny should chew a eclaire since mcgonagall must assemble a baklava,the student must not hide a pancake that ginny can arrange because ginny should chew a eclaire that mcgonagall must assemble a baklava,22
because lupin should gobble a pancake since mcgonagall must walk sirius should not giggle,because student should not gobble a pancake since sirius must walk mcgonagall should giggle,13
