source	target	prediction
because harry must gobble the eclaire that ron can eat the student must assemble the cookies <eos>	because harry must gobble the eclaire that ron can eat the student must assemble the cookies <eos>	because harry must gobble the eclaire that ron can eat the student must assemble the cookies <eos>
because he must chew the eclaires sirius should assemble the souffles that he may make because mcgonagall should arrange many souffles <eos>	because he must chew the eclaires sirius should not assemble the souffles that he may make because mcgonagall should arrange many souffles <eos>	because he must not chew the eclaires sirius should assemble the souffles that he may make because mcgonagall should arrange many souffles <eos>
because harry may sprinkle a pancake since sirius can sprinkle a strudel draco should arrange a doughnut that petunia may eat <eos>	because harry may sprinkle a pancake since sirius can sprinkle a strudel draco should not arrange a doughnut that petunia may eat <eos>	because harry may not sprinkle a pancake since sirius can sprinkle a strudel draco should arrange a doughnut that petunia may eat <eos>
since he must eat many pancakes because snape may eat a chocolate she must create the strudel which vernon must prepare <eos>	since he must eat many pancakes because snape may eat a chocolate she must not create the strudel which vernon must prepare <eos>	since he must not eat many pancakes because snape may eat a chocolate she must create the strudel which vernon must prepare <eos>
because fred can sprinkle the strudels ginny must gobble a baklava since draco must arrange a baklava which george can assemble <eos>	because fred can sprinkle the strudels ginny must not gobble a baklava since draco must arrange a baklava which george can assemble <eos>	because fred can not sprinkle the strudels ginny must gobble a baklava since draco must arrange a baklava which george can assemble <eos>
because a wizard must eat a eclaire petunia may laugh because the witch may arrange a eclaire which she can sprinkle <eos>	because a wizard must eat a eclaire petunia may not laugh because the witch may arrange a eclaire which she can sprinkle <eos>	because a wizard must eat a a eclaire petunia may laugh because the witch may arrange a eclaire which she can sprinkle <eos>
because hagrid can sprinkle the pancakes because draco may chew a baklava that she may arrange voldemort can eat a strudel <eos>	because hagrid can sprinkle the pancakes because draco may chew a baklava that she may arrange voldemort can not eat a strudel <eos>	because hagrid can not sprinkle the pancakes because draco may chew a baklava that she may arrange voldemort can eat a strudel <eos>
because james must make the chocolate that lily may hide draco should arrange the pancakes since ron must prepare a pancake <eos>	because james must make the chocolate that lily may hide draco should not arrange the pancakes since ron must prepare a pancake <eos>	james james must not make the chocolate that lily may hide draco should arrange the pancakes since ron must prepare a pancake <eos>
since he should hide the cake lupin can sprinkle a doughnut because sirius may chew the croissant that george can arrange <eos>	since he should hide the cake lupin can not sprinkle a doughnut because sirius may chew the croissant that george can arrange <eos>	since he should not hide the cake lupin can sprinkle a doughnut because sirius may chew the croissant that george can arrange <eos>
because draco must assemble the souffle since ron must walk ginny may chew many strudels because she should make many souffles <eos>	because draco must assemble the souffle since ron must walk ginny may not chew many strudels because she should make many souffles <eos>	because draco must not assemble the souffle since ron must walk ginny may chew many strudels because she should make many souffles <eos>
since she should prepare a eclaire a witch must prepare the chocolates which a wizard may gobble because voldemort can party <eos>	since she should prepare a eclaire a witch must not prepare the chocolates which a wizard may gobble because voldemort can party <eos>	since she should not prepare a eclaire a witch must prepare the chocolates which a wizard may gobble because voldemort can party <eos>
because hagrid must arrange the chocolates hagrid should hide the cookies <eos>	because hagrid must arrange the chocolates hagrid should hide the cookies <eos>	because hagrid must arrange the chocolates hagrid should hide the cookies <eos>
since harry may gobble the doughnuts mcgonagall may jump <eos>	since harry may gobble the doughnuts mcgonagall may not jump <eos>	since harry may not gobble the doughnuts mcgonagall may jump <eos>
because sirius should laugh ginny should make the cakes <eos>	because sirius should laugh ginny should not make the cakes <eos>	because sirius should not laugh ginny should make the cakes <eos>
because ron should assemble a eclaire lupin must walk <eos>	because ron should assemble a eclaire lupin must not walk <eos>	because ron should not assemble a eclaire lupin must walk <eos>
because ginny must run harry must sprinkle the cake <eos>	because ginny must run harry must not sprinkle the cake <eos>	because ginny must not run harry must sprinkle the cake <eos>
because george should make a pancake the professor may jump <eos>	because george should make a pancake the professor may not jump <eos>	because george should not make a pancake the professor may jump <eos>
since draco may prepare the cakes he must gobble a strudel <eos>	since draco may prepare the cakes he must gobble a strudel <eos>	since draco may prepare the cakes he must gobble a strudel <eos>
because dobby should sprinkle the eclaire lupin can prepare a eclaire <eos>	because dobby should sprinkle the eclaire lupin can prepare a eclaire <eos>	because dobby should sprinkle the eclaire lupin can prepare a eclaire <eos>
because albus should hide the souffles harry can chew a souffle <eos>	because albus should hide the souffles harry can chew a souffle <eos>	because albus should hide the souffles harry can chew a souffle <eos>
because james can sprinkle the cookies albus must gobble the croissant <eos>	because james can sprinkle the cookies albus must gobble the croissant <eos>	because james can sprinkle the cookies albus must gobble the croissant <eos>
because lupin may wiggle because voldemort should gobble many pancakes a professor can smile <eos>	because lupin may wiggle because voldemort should gobble many pancakes a professor can not smile <eos>	because lupin may not wiggle because voldemort should gobble many pancakes a professor can smile <eos>
because a student must swim neville should laugh since harry should create the croissant <eos>	because a student must swim neville should not laugh since harry should create the croissant <eos>	a a student must not swim neville should laugh since harry should create the croissant <eos>
since petunia may chew the strudels which fred should eat mcgonagall must arrange the cakes <eos>	since petunia may chew the strudels which fred should eat mcgonagall must arrange the cakes <eos>	since petunia may chew the strudels which fred should eat mcgonagall must arrange the cakes <eos>
because mcgonagall should jump a student should hide the cake which neville may assemble <eos>	because mcgonagall should jump a student should not hide the cake which neville may assemble <eos>	because mcgonagall should not jump a student should hide the cake which neville may assemble <eos>
because james should create the chocolate snape must create the strudels that lily must make <eos>	because james should create the chocolate snape must create the strudels that lily must make <eos>	because james should create the chocolate snape must create the strudels that lily must make <eos>
because george may sprinkle the souffles a wizard should prepare the eclaires <eos>	because george may sprinkle the souffles a wizard should prepare the eclaires <eos>	because george may sprinkle the souffles a wizard should prepare the eclaires <eos>
since a wizard can eat many croissants she must make the pancake <eos>	since a wizard can eat many croissants she must make the pancake <eos>	since a wizard can eat many croissants she must make the pancake <eos>
since hagrid may eat a eclaire lupin may assemble a chocolate <eos>	since hagrid may eat a eclaire lupin may not assemble a chocolate <eos>	since hagrid may not eat a eclaire lupin may assemble a chocolate <eos>
because he can arrange the strudels petunia can chew the baklava <eos>	because he can arrange the strudels petunia can not chew the baklava <eos>	because he can not arrange the strudels petunia can chew the baklava <eos>
since sirius must eat a strudel james should sprinkle the strudels <eos>	since sirius must eat a strudel james should not sprinkle the strudels <eos>	since sirius must not eat a strudel james should sprinkle the strudels <eos>
since sirius must hide the strudel that a student can hide james may sprinkle the strudels because ginny can walk <eos>	since sirius must hide the strudel that a student can hide james may not sprinkle the strudels because ginny can walk <eos>	since sirius must not hide the strudel that a student can hide james may sprinkle the strudels because ginny can walk <eos>
because the witch must hide a eclaire that a witch must chew sirius should eat a doughnut that sirius must sprinkle <eos>	because the witch must hide a eclaire that a witch must chew sirius should eat a doughnut that sirius must sprinkle <eos>	because the witch must hide a eclaire that a witch must chew sirius should eat a doughnut that sirius must sprinkle <eos>
because ginny may smile since a student must arrange a souffle that neville may make ginny must sprinkle the doughnuts <eos>	because ginny may smile since a student must arrange a souffle that neville may make ginny must not sprinkle the doughnuts <eos>	because ginny may not smile since a student must arrange a souffle that neville may make ginny must sprinkle the doughnuts <eos>
since mcgonagall should hide many pancakes hermione can hide many strudels that a student should make because a wizard must wiggle <eos>	since mcgonagall should hide many pancakes hermione can hide many strudels that a student should make because a wizard must wiggle <eos>	since mcgonagall should hide many pancakes hermione can hide many strudels that a student should make because a wizard must wiggle <eos>
because george may gobble the eclaires which hermione should sprinkle draco must create the strudels which the student can create <eos>	because george may gobble the eclaires which hermione should sprinkle draco must not create the strudels which the student can create <eos>	because george may not gobble the eclaires which hermione should sprinkle draco must create the strudels which the student can create <eos>
because voldemort can giggle since ron should eat the cake which fred must gobble a witch may hiccup <eos>	because voldemort can giggle since ron should eat the cake which fred must gobble a witch may not hiccup <eos>	because voldemort can not giggle since ron should eat the cake which fred must gobble a witch may hiccup <eos>
since snape may make the souffles which the student can assemble since dobby can wiggle fred should run <eos>	since snape may make the souffles which the student can assemble since dobby can wiggle fred should not run <eos>	since snape may not make the souffles which the student can assemble since dobby can wiggle fred should run <eos>
because he can sprinkle a eclaire that he must gobble james should eat many cookies that james may gobble <eos>	because he can sprinkle a eclaire that he must gobble james should eat many cookies that james may gobble <eos>	because he can sprinkle a eclaire that he must gobble james should eat many cookies that james may gobble <eos>
since james must eat a cake which petunia may make ginny should assemble a doughnut that james must sprinkle <eos>	since james must eat a cake which petunia may make ginny should assemble a doughnut that james must sprinkle <eos>	since james must eat a cake which petunia may make ginny should assemble a doughnut that james must sprinkle <eos>
since the witch may gobble many pancakes the student can chew a souffle since she can arrange the cakes <eos>	since the witch may gobble many pancakes the student can chew a souffle since she can arrange the cakes <eos>	since the witch may gobble many pancakes the student can chew a souffle since she can arrange the cakes <eos>
since james must swim a professor must hide many souffles that a witch should assemble <eos>	since james must swim a professor must not hide many souffles that a witch should assemble <eos>	since james must not swim a professor must hide many souffles that a witch should assemble <eos>
because albus should make the doughnuts neville should eat the pancake that the wizard should make <eos>	because albus should make the doughnuts neville should eat the pancake that the wizard should make <eos>	because albus should make the doughnuts neville should eat the pancake that the wizard should make <eos>
since mcgonagall can gobble a eclaire james may hide a chocolate that she can chew <eos>	since mcgonagall can gobble a eclaire james may not hide a chocolate that she can chew <eos>	since mcgonagall can not gobble a eclaire james may hide a chocolate that she can chew <eos>
because ginny may sprinkle the cookie which hermione can eat sirius should chew the doughnuts <eos>	because ginny may sprinkle the cookie which hermione can eat sirius should not chew the doughnuts <eos>	because ginny may not sprinkle the cookie which hermione can eat sirius should chew the doughnuts <eos>
since ginny must eat the croissants which dobby must make hermione can sprinkle the souffles <eos>	since ginny must eat the croissants which dobby must make hermione can not sprinkle the souffles <eos>	since ginny must not eat the croissants which dobby must make hermione can sprinkle the souffles <eos>
since voldemort may sprinkle a chocolate the student should gobble a doughnut <eos>	since voldemort may sprinkle a chocolate the student should not gobble a doughnut <eos>	since voldemort may not sprinkle a chocolate the student should gobble a doughnut <eos>
since mcgonagall can make a cake that neville may arrange draco must walk <eos>	since mcgonagall can make a cake that neville may arrange draco must walk <eos>	since mcgonagall can make a cake that neville may arrange draco must walk <eos>
because the professor may chew a cookie ginny must make a doughnut <eos>	because the professor may chew a cookie ginny must not make a doughnut <eos>	because the professor may chew a cookie ginny must make a doughnut <eos>
because james should party lupin must hide the pancake that neville should gobble <eos>	because james should party lupin must hide the pancake that neville should gobble <eos>	because james should party lupin must hide the pancake that neville should gobble <eos>
since harry must hiccup vernon must prepare the croissant that james should assemble <eos>	since harry must hiccup vernon must prepare the croissant that james should assemble <eos>	since harry must hiccup vernon must prepare the croissant that james should assemble <eos>
because mcgonagall may sprinkle the eclaires lily may hide the chocolates since the witch must arrange the doughnuts that dobby may create <eos>	because mcgonagall may sprinkle the eclaires lily may not hide the chocolates since the witch must arrange the doughnuts that dobby may create <eos>	because mcgonagall may not sprinkle the eclaires lily may hide the chocolates since the witch must arrange the doughnuts that dobby may create <eos>
since she should sprinkle the baklava which she must hide voldemort may sprinkle many souffles that dobby can gobble since lily should wiggle <eos>	since she should sprinkle the baklava which she must hide voldemort may sprinkle many souffles that dobby can gobble since lily should wiggle <eos>	since she should sprinkle the baklava which she must hide voldemort may sprinkle many souffles that dobby can gobble since lily should laugh <eos>
since the witch should prepare a pancake that albus may assemble because lupin can chew the pancake vernon should eat the croissants <eos>	since the witch should prepare a pancake that albus may assemble because lupin can chew the pancake vernon should not eat the croissants <eos>	since the witch should not prepare a pancake that albus may assemble because lupin can chew the pancake vernon should eat the croissants <eos>
since snape may gobble the cookies since george must hide the baklava she must prepare the baklava which he must eat <eos>	since snape may gobble the cookies since george must hide the baklava she must not prepare the baklava which he must eat <eos>	since snape may not gobble the cookies since george must hide the baklava she must prepare the baklava which he must eat <eos>
because vernon must assemble the cake because albus can sprinkle the chocolates that petunia should sprinkle james can chew a chocolate <eos>	because vernon must assemble the cake because albus can sprinkle the chocolates that petunia should sprinkle james can not chew a chocolate <eos>	because vernon must not assemble the cake because albus can sprinkle the chocolates that petunia should sprinkle james can chew a chocolate <eos>
since mcgonagall may sprinkle many chocolates a student may jump <eos>	since mcgonagall may sprinkle many chocolates a student may jump <eos>	since mcgonagall may sprinkle many chocolates a student may jump <eos>
since albus may walk mcgonagall can arrange the souffle <eos>	since albus may walk mcgonagall can not arrange the souffle <eos>	since albus may not walk mcgonagall can arrange the souffle <eos>
because a professor must eat the pancakes petunia must walk <eos>	because a professor must eat the pancakes petunia must walk <eos>	because a professor must eat the pancakes petunia must walk <eos>
since ginny can chew the eclaires he should swim <eos>	since ginny can chew the eclaires he should not swim <eos>	since ginny can not chew the eclaires he should swim <eos>
because snape may make the croissants harry must run <eos>	because snape may make the croissants harry must not run <eos>	snape snape may not make the croissants harry must run <eos>
because albus may hide the croissants a wizard should wiggle <eos>	because albus may hide the croissants a wizard should wiggle <eos>	because albus may hide the croissants a wizard should wiggle <eos>
since a professor must wiggle she should make the eclaire <eos>	since a professor must wiggle she should make the eclaire <eos>	since a professor must wiggle she should make the eclaire <eos>
because a student must party lily must eat the cake <eos>	because a student must party lily must eat the cake <eos>	because a student must party lily must eat the cake <eos>
since hermione should hide the strudel a witch should swim <eos>	since hermione should hide the strudel a witch should swim <eos>	since hermione should hide the strudel a witch should swim <eos>
because lily may gobble the eclaires hermione must laugh <eos>	because lily may gobble the eclaires hermione must laugh <eos>	because lily may gobble the eclaires hermione must laugh <eos>
because hermione must party snape may gobble the doughnuts that harry should gobble <eos>	because hermione must party snape may not gobble the doughnuts that harry should gobble <eos>	because hermione must not party snape may gobble the doughnuts that harry should gobble <eos>
because the student should smile albus must hide a strudel which vernon can eat <eos>	because the student should smile albus must hide a strudel which vernon can eat <eos>	because the student should smile albus must hide a strudel which vernon can eat <eos>
because petunia must eat the doughnut that sirius must make draco should giggle <eos>	because petunia must eat the doughnut that sirius must make draco should not giggle <eos>	petunia petunia must not eat the doughnut that sirius must make draco should giggle <eos>
since dobby must run draco must assemble the strudels that mcgonagall should eat <eos>	since dobby must run draco must not assemble the strudels that mcgonagall should eat <eos>	since dobby must not run draco must assemble the strudels that mcgonagall should eat <eos>
since petunia may prepare the pancakes that dobby can gobble dobby must giggle <eos>	since petunia may prepare the pancakes that dobby can gobble dobby must not giggle <eos>	since petunia may not prepare the pancakes that dobby can gobble dobby must giggle <eos>
because voldemort should eat the cookies neville must prepare a cake which dobby must arrange <eos>	because voldemort should eat the cookies neville must not prepare a cake which dobby must arrange <eos>	because voldemort should not eat the cookies neville must prepare a cake which dobby must arrange <eos>
because harry should chew a souffle that harry should arrange mcgonagall can assemble a strudel <eos>	because harry should chew a souffle that harry should arrange mcgonagall can not assemble a strudel <eos>	because harry should not chew a souffle that harry should arrange mcgonagall can assemble a strudel <eos>
because draco should sprinkle a strudel the witch should gobble the cookies which ginny must sprinkle <eos>	because draco should sprinkle a strudel the witch should gobble the cookies which ginny must sprinkle <eos>	because draco should sprinkle a strudel the witch should gobble the cookies which ginny must sprinkle <eos>
since he may chew many souffles that she can sprinkle he should assemble a souffle <eos>	since he may chew many souffles that she can sprinkle he should not assemble a souffle <eos>	since he may not chew many souffles that she can sprinkle he should assemble a souffle <eos>
because a wizard may chew the baklava that voldemort may make hermione must eat a cookie <eos>	because a wizard may chew the baklava that voldemort may make hermione must eat a cookie <eos>	because a wizard may chew the baklava that voldemort may make hermione must eat a cookie <eos>
because a witch may assemble the croissants a student can giggle <eos>	because a witch may assemble the croissants a student can not giggle <eos>	a a witch may not assemble the croissants a student can giggle <eos>
since lupin should prepare the pancakes a witch may make the pancake <eos>	since lupin should prepare the pancakes a witch may make the pancake <eos>	since lupin should prepare the pancakes a witch may make the pancake <eos>
since hagrid may sprinkle a baklava petunia should prepare many croissants <eos>	since hagrid may sprinkle a baklava petunia should not prepare many croissants <eos>	since hagrid may not sprinkle a baklava petunia should prepare many croissants <eos>
because lupin should assemble many croissants a student should arrange the cookie <eos>	because lupin should assemble many croissants a student should arrange the cookie <eos>	because lupin should assemble many croissants a student should arrange the cookie <eos>
since ginny may eat a cake harry can hide the doughnut <eos>	since ginny may eat a cake harry can not hide the doughnut <eos>	since ginny may not eat a cake harry can hide the doughnut <eos>
since a wizard may arrange the croissant that vernon can gobble ron should prepare the pancakes since james can hide the croissant <eos>	since a wizard may arrange the croissant that vernon can gobble ron should not prepare the pancakes since james can hide the croissant <eos>	since a wizard may arrange the croissant that vernon can gobble ron ron should prepare the pancakes since james can hide the croissant <eos>
since she should assemble a strudel since harry must make a eclaire that the student can chew lupin may create the baklava <eos>	since she should assemble a strudel since harry must make a eclaire that the student can chew lupin may not create the baklava <eos>	since she should not assemble a strudel since harry must make a eclaire that the student can chew lupin may create the baklava <eos>
because snape must assemble the souffles which ginny should gobble because mcgonagall can make the doughnut a student may make the eclaires <eos>	because snape must assemble the souffles which ginny should gobble because mcgonagall can make the doughnut a student may not make the eclaires <eos>	snape snape must not assemble the souffles which ginny should gobble because mcgonagall can make the doughnut a student may make the eclaires <eos>
because albus should chew many baklava a student should assemble many doughnuts because a professor must make the eclaires that she should create <eos>	because albus should chew many baklava a student should assemble many doughnuts because a professor must make the eclaires that she should create <eos>	because albus should chew many baklava a student should assemble many doughnuts because a professor must make the eclaires that she should make <eos>
since neville must hide the baklava a witch should assemble the cookies since neville must make the cake that vernon can sprinkle <eos>	since neville must hide the baklava a witch should not assemble the cookies since neville must make the cake that vernon can sprinkle <eos>	since neville must not hide the baklava a witch should assemble the cookies since neville must make the cake that vernon can sprinkle <eos>
since lupin must eat the eclaires that fred should gobble vernon may hide a eclaire <eos>	since lupin must eat the eclaires that fred should gobble vernon may not hide a eclaire <eos>	since lupin must not eat the eclaires that fred should gobble vernon may hide a eclaire <eos>
because lily may prepare the pancakes james can arrange the cakes which the witch may gobble <eos>	because lily may prepare the pancakes james can arrange the cakes which the witch may gobble <eos>	because lily may prepare the pancakes james can arrange the cakes which the witch may gobble <eos>
since ginny can chew the baklava the witch can arrange the souffles which george should hide <eos>	since ginny can chew the baklava the witch can arrange the souffles which george should hide <eos>	since ginny can chew the baklava the witch can arrange the souffles which george should hide <eos>
since petunia must arrange a cookie which lily should prepare albus should chew the strudels <eos>	since petunia must arrange a cookie which lily should prepare albus should not chew the strudels <eos>	since petunia must not arrange a cookie which lily should prepare albus should chew the strudels <eos>
because mcgonagall must hide a cake snape should gobble the baklava that james should hide <eos>	because mcgonagall must hide a cake snape should not gobble the baklava that james should hide <eos>	because mcgonagall must not hide a cake snape should gobble the baklava that james should hide <eos>
since a student must create a souffle that petunia must prepare draco must hide a cookie which albus can chew <eos>	since a student must create a souffle that petunia must prepare draco must hide a cookie which albus can chew <eos>	since a student must create a souffle that petunia must prepare draco must hide a cookie which albus can chew <eos>
because he must chew the cake that harry can gobble fred must sprinkle the cookies that lupin can eat <eos>	because he must chew the cake that harry can gobble fred must not sprinkle the cookies that lupin can eat <eos>	because he must not chew the cake that harry can gobble fred must sprinkle the cookies that lupin can eat <eos>
since lily should gobble the chocolates that vernon can gobble fred may make the cake that a witch may assemble <eos>	since lily should gobble the chocolates that vernon can gobble fred may make the cake that a witch may assemble <eos>	since lily should gobble the chocolates that vernon can gobble fred may make the cake that a witch may assemble <eos>
