source	target	prediction
since albus must chew the chocolate which fred can hide snape should wiggle since a professor can eat a cookie that voldemort can eat <eos>	since albus must chew the chocolate which fred can hide snape should not wiggle since a professor can eat a cookie that voldemort can eat <eos>	since albus must not chew the chocolate which fred can hide since snape should run because a professor can giggle a professor can laugh <eos>
since a professor must prepare a eclaire that a wizard must arrange because lupin must hide the souffles the wizard may assemble the baklava <eos>	since a professor must prepare a eclaire that a wizard must arrange because lupin must hide the souffles the wizard may not assemble the baklava <eos>	a professor must not prepare a eclaire that a wizard must arrange because lupin must hide the souffles since the wizard may assemble the baklava <eos>
since petunia should eat the doughnut which snape may hide because hermione may chew the pancake that the witch should make petunia must wiggle <eos>	since petunia should eat the doughnut which snape may hide because hermione may chew the pancake that the witch should make petunia must not wiggle <eos>	since petunia should not eat the doughnut which snape may hide because hermione may chew the cookie because petunia should arrange the doughnut that george must prepare <eos>
since he must giggle because voldemort may create the cakes sirius must chew the croissants that she must make because a student should smile <eos>	since he must giggle because voldemort may create the cakes sirius must not chew the croissants that she must make because a student should smile <eos>	he must not hide the pancakes because voldemort must chew the croissants that hagrid must create because a student should chew the cookies because fred should jump <eos>
since ron can arrange the chocolates since hermione must create the eclaire a student should walk <eos>	since ron can arrange the chocolates since hermione must create the eclaire a student should not walk <eos>	since ron can not arrange the chocolates since hermione must create the eclaire since a student should walk <eos>
because neville may laugh draco must chew the souffle which ron may sprinkle because vernon must wiggle <eos>	because neville may laugh draco must chew the souffle which ron may sprinkle because vernon must wiggle <eos>	because neville may laugh draco must chew the souffle which ron may sprinkle because vernon must wiggle <eos>
because he should create many souffles that albus should arrange the professor must arrange a souffle <eos>	because he should create many souffles that albus should arrange the professor must not arrange a souffle <eos>	because he should not create many souffles that albus should arrange because the professor must arrange a souffle <eos>
because petunia should chew the eclaire which draco can gobble the student must gobble the chocolates <eos>	because petunia should chew the eclaire which draco can gobble the student must not gobble the chocolates <eos>	the professor should not chew the eclaire which draco can gobble the chocolates which the student must gobble <eos>
since dobby should hide the croissants because he may make the eclaire neville should hide the baklava <eos>	since dobby should hide the croissants because he may make the eclaire neville should hide the baklava <eos>	since dobby should hide the croissants because he may make the baklava neville should hide the eclaire <eos>
since hermione can chew many souffles since fred must chew the strudels hagrid should giggle <eos>	since hermione can chew many souffles since fred must chew the strudels hagrid should not giggle <eos>	since hermione can not chew many souffles since hagrid must chew the croissants fred should chew <eos>
since the wizard should jump a witch should eat a doughnut that snape should assemble <eos>	since the wizard should jump a witch should not eat a doughnut that snape should assemble <eos>	the wizard should not jump since a witch should eat a doughnut that snape should assemble <eos>
because dobby must hide the doughnuts voldemort must assemble a croissant that sirius should chew <eos>	because dobby must hide the doughnuts voldemort must not assemble a croissant that sirius should chew <eos>	dobby must not hide the doughnuts because voldemort must assemble a croissant that sirius should chew <eos>
since fred may make the pancake because mcgonagall must swim voldemort can hide the souffles <eos>	since fred may make the pancake because mcgonagall must swim voldemort can not hide the souffles <eos>	since fred may not make the pancake because mcgonagall must swim because voldemort can hide the souffles <eos>
because hermione should prepare a cookie that mcgonagall should hide the professor should gobble many souffles <eos>	because hermione should prepare a cookie that mcgonagall should hide the professor should gobble many souffles <eos>	because hermione should prepare a cookie that mcgonagall should hide the professor should gobble the souffles <eos>
because sirius should eat the strudels which he may make lily must prepare the souffle that a wizard can eat <eos>	because sirius should eat the strudels which he may make lily must not prepare the souffle that a wizard can eat <eos>	sirius should not eat the strudels which voldemort may make because the wizard must eat many souffle that he can prepare <eos>
since sirius must create a souffle that ginny must sprinkle a witch may gobble a chocolate which voldemort should arrange <eos>	since sirius must create a souffle that ginny must sprinkle a witch may not gobble a chocolate which voldemort should arrange <eos>	since sirius must not create a souffle that ginny must sprinkle since a witch may gobble a chocolate which voldemort should arrange <eos>
since snape must arrange the cakes that james should prepare a witch should eat many baklava that albus must eat <eos>	since snape must arrange the cakes that james should prepare a witch should not eat many baklava that albus must eat <eos>	since snape must not arrange the cakes that james should eat since a witch should prepare many baklava that albus must eat <eos>
since harry can hide the souffles that lupin may gobble ginny may prepare the cookies that vernon should prepare <eos>	since harry can hide the souffles that lupin may gobble ginny may not prepare the cookies that vernon should prepare <eos>	since harry can not hide the souffles that lupin may gobble because vernon may prepare the cookies that neville should prepare <eos>
since hagrid must laugh since james may create the doughnuts he must gobble the baklava which vernon can create <eos>	since hagrid must laugh since james may create the doughnuts he must not gobble the baklava which vernon can create <eos>	since hagrid must not laugh since james may create the doughnuts which he must gobble the baklava which james can create <eos>
because james can arrange the doughnuts the student may assemble the pancakes <eos>	because james can arrange the doughnuts the student may not assemble the pancakes <eos>	because james can not arrange the doughnuts since the student may assemble the pancakes <eos>
because petunia should make many pancakes a student should make a souffle <eos>	because petunia should make many pancakes a student should not make a souffle <eos>	a student should not make many pancakes because a student should make a souffle <eos>
because lily can assemble a doughnut that petunia may prepare snape should wiggle <eos>	because lily can assemble a doughnut that petunia may prepare snape should wiggle <eos>	because lily can assemble a doughnut that petunia may prepare snape should wiggle <eos>
because harry can wiggle james can make the cakes that harry can prepare <eos>	because harry can wiggle james can make the cakes that harry can prepare <eos>	because harry can wiggle james can make the cakes that harry can prepare <eos>
since petunia can assemble the strudels which george should hide lupin should hiccup <eos>	since petunia can assemble the strudels which george should hide lupin should hiccup <eos>	since petunia can assemble the strudels which george should hide lupin should hiccup <eos>
because harry may gobble a cake since george must eat many croissants petunia may assemble a pancake that a witch should assemble <eos>	because harry may gobble a cake since george must eat many croissants petunia may not assemble a pancake that a witch should assemble <eos>	because harry may not gobble a cake since george must eat many croissants because petunia may assemble a pancake that a witch should assemble <eos>
since voldemort must chew the croissant the wizard may create a strudel that draco must eat since he must sprinkle the cakes <eos>	since voldemort must chew the croissant the wizard may not create a strudel that draco must eat since he must sprinkle the cakes <eos>	voldemort must not chew the croissant since draco may create the strudel that a wizard must eat since snape must sprinkle a pancake <eos>
because james should assemble the chocolate lupin must assemble many souffles that lily may prepare because george should prepare the pancakes <eos>	because james should assemble the chocolate lupin must not assemble many souffles that lily may prepare because george should prepare the pancakes <eos>	james should not assemble the strudel because james must assemble many eclaires that lupin may make because hermione should prepare the pancakes <eos>
because the student must arrange the baklava which the wizard can create george can eat many eclaires that the professor should assemble <eos>	because the student must arrange the baklava which the wizard can create george can eat many eclaires that the professor should assemble <eos>	because the student must arrange the baklava which the wizard can create george can assemble the eclaires that a wizard should eat <eos>
because lupin should assemble the chocolate because hagrid should hide the strudels because sirius must run draco should eat a doughnut <eos>	because lupin should assemble the chocolate because hagrid should hide the strudels because sirius must run draco should not eat a doughnut <eos>	because lupin should not assemble the doughnuts because hagrid should hide the doughnut because hagrid must make a croissant because hagrid should swim <eos>
because the student should assemble the pancakes that a professor should chew the witch should make a cookie <eos>	because the student should assemble the pancakes that a professor should chew the witch should not make a cookie <eos>	the student should not assemble the pancakes that the professor should chew because a witch should make the cookie <eos>
because vernon should arrange many doughnuts which draco should sprinkle lupin must assemble many chocolates that ron can hide <eos>	because vernon should arrange many doughnuts which draco should sprinkle lupin must assemble many chocolates that ron can hide <eos>	because vernon should arrange many doughnuts which draco should sprinkle voldemort must assemble many chocolates that a witch can hide <eos>
because voldemort must gobble the souffle that voldemort must prepare vernon must sprinkle the baklava that harry can prepare <eos>	because voldemort must gobble the souffle that voldemort must prepare vernon must sprinkle the baklava that harry can prepare <eos>	because voldemort must gobble the souffle that voldemort must prepare neville must sprinkle the baklava that mcgonagall can prepare <eos>
since mcgonagall can gobble the strudels that voldemort must make neville must arrange the strudels since dobby may party <eos>	since mcgonagall can gobble the strudels that voldemort must make neville must arrange the strudels since dobby may party <eos>	since mcgonagall can gobble the strudels that voldemort must make neville must arrange the strudels since dobby may party <eos>
because george should hiccup hagrid may create many cookies that george may sprinkle because mcgonagall should make many souffles <eos>	because george should hiccup hagrid may create many cookies that george may sprinkle because mcgonagall should make many souffles <eos>	because george should hiccup hagrid may create many cookies that mcgonagall may sprinkle because george should make many souffles <eos>
because james should sprinkle the souffles because lily may assemble the croissant that draco can eat draco should prepare the eclaire <eos>	because james should sprinkle the souffles because lily may assemble the croissant that draco can eat draco should not prepare the eclaire <eos>	because james should not sprinkle the souffles because lily may assemble the croissant that draco can eat because draco should prepare the baklava <eos>
because the wizard can arrange the strudels hagrid must prepare the strudels that hermione can eat because she must arrange a souffle <eos>	because the wizard can arrange the strudels hagrid must prepare the strudels that hermione can eat because she must arrange a souffle <eos>	because the wizard can arrange the strudels hagrid must prepare the strudels that hermione can eat because she must arrange a souffle <eos>
