Target,Prediction,Source Length
since ginny can wiggle since lily can create a strudel ron can not create the cookie that ginny may chew,since ginny can not wiggle since lily can create a strudel that ron can chew the cookie,19
since he can gobble the strudels he must not hiccup,since he can not gobble the strudels he he must hiccup,9
because the student should sprinkle the doughnuts which a student can assemble since james can hide the eclaire ron should not assemble the eclaire,the student student should not sprinkle the doughnuts which a student can assemble since james can hide the eclaire because ron should assemble the eclaire,23
petunia can not create the cookies that snape must make because ginny must gobble the cakes because albus may gobble the cake,petunia can not create the cookies that snape must make because the must gobble the cakes because snape must gobble the cakes,21
because a professor can make a croissant which ginny must eat since draco may chew the eclaires the wizard should not wiggle,a professor can not make a croissant which ginny must eat since draco may chew the eclaires because the should should,21
because ron must chew the eclaires she must not prepare a cookie because hermione should chew the souffles that he can gobble,ron must not chew the eclaires because she must prepare a cookie that hermione should chew because the can prepare the souffles,21
since james may eat the baklava which james can create harry can not arrange the pancakes which the wizard can chew,james james may not eat the baklava which harry can create since james can arrange the pancakes which the wizard can chew,20
since he may party since he must create many doughnuts which she may arrange the professor should not hide the chocolates which hermione can sprinkle,since he may not party since he must create many doughnuts which hermione should arrange the cakes which the professor can sprinkle,24
because snape may gobble many pancakes which harry must hide the wizard must not assemble the pancakes that ron must create,because snape may not gobble many pancakes which harry must hide the pancakes that the wizard must assemble,20
because ginny may gobble the strudel that mcgonagall can sprinkle the witch must not hide the baklava,ginny ginny may not gobble the strudel that mcgonagall can sprinkle the witch must hide the baklava,16
because mcgonagall must sprinkle the pancakes mcgonagall may not hide the doughnut that george can sprinkle,mcgonagall mcgonagall must not sprinkle the pancakes because mcgonagall may hide the doughnut that george can sprinkle,15
since sirius should assemble a croissant that the wizard should sprinkle the witch should not jump since mcgonagall should arrange the eclaire,since should not assemble the croissant that a witch should sprinkle since the wizard should arrange the cakes which mcgonagall should arrange,21
harry should not giggle because draco must hide the eclaires that lily can eat,harry should not giggle because the must hide the eclaires that she can eat,13
since petunia must create the strudels which mcgonagall must assemble a student can not eat the strudel,since petunia must not create the strudels which mcgonagall must assemble a strudel which mcgonagall can eat,16
because james can giggle fred may not smile,because can not giggle because fred may smile,7
because sirius should run lily should not swim,because should not run because lily should swim,7
since mcgonagall can arrange a eclaire dobby should not walk because the wizard must hide a chocolate that she can arrange,mcgonagall can not arrange since eclaire because dobby should walk because the wizard must hide a chocolate that she can arrange,20
since draco can prepare the cookie which dobby must prepare lupin must not chew a baklava which draco should create,draco draco can not prepare the cookie which dobby must chew since lupin must prepare a baklava which dobby should create,19
since the student can swim the professor must not sprinkle the croissants since petunia can eat the croissants because albus must laugh,the the student can not swim since the professor must sprinkle the croissants because petunia can eat the croissants since albus must laugh,21
george should not assemble a doughnut that dobby should assemble because albus can swim because ginny should sprinkle the chocolates which the wizard should sprinkle,george should not assemble a doughnut that he should make because dobby can run because albus should sprinkle the cookie because the should sprinkle the croissants,24
fred must not eat a cake since fred may chew the baklava which the witch must hide because the student must make the cookies,fred must not eat a cake which fred may chew the baklava which the witch must hide since the student must make the cookies,23
because lily can chew the croissant she may not arrange a eclaire because sirius can hide the eclaires that he may make,lily can not chew the croissant because sirius can arrange a eclaire that she may hide the cookies that he may make,21
because albus must create the cookie the wizard should not arrange the strudels which albus can arrange,albus albus must not create the cookie because the wizard should arrange the strudels which albus can arrange,16
since draco can wiggle because neville must wiggle james should not make a strudel which ginny may chew,since draco can not wiggle because neville must wiggle because ginny should make a cake which neville may,17
since the witch must arrange the cakes which a witch may arrange draco must not create the croissant,the witch witch must not arrange the cakes which a witch may arrange since draco must create the croissant,17
because ron should create the strudel mcgonagall can not arrange the doughnut which lily must assemble,ron ron should not create the strudel because mcgonagall can arrange the doughnut which lily must assemble,15
since lily can prepare a chocolate that sirius should arrange the wizard should not make a doughnut that hermione must assemble,since lily can not prepare a chocolate that sirius should arrange the wizard that make a doughnut that hermione should assemble,20
because he can wiggle a professor must not prepare a cookie which draco can prepare,because he can not wiggle a cookie professor must prepare a cake which draco can prepare,14
because lupin may gobble a croissant which dobby can make lupin must not hide the baklava which albus may sprinkle,lupin lupin may not gobble a croissant which dobby can make because lupin must hide the baklava which dobby may sprinkle,19
since sirius should smile the wizard may not create the doughnuts,since sirius should not smile the the wizard may create the doughnuts,10
because fred can prepare the strudel that draco can eat harry can not sprinkle the strudels that draco must create,because fred can not prepare the strudel that draco can eat because harry can sprinkle the strudels that draco must,19
the student must not hide a pancake that ginny can arrange because ginny should chew a eclaire since mcgonagall must assemble a baklava,the student must not hide a pancake that ginny can arrange because ginny should chew a eclaire which mcgonagall must assemble a baklava,22
because fred must make the eclaires since albus should create the pancake the wizard must not eat the doughnuts that voldemort must eat,since fred must not make the eclaires because albus should create the cookies that the wizard must eat the eclaires,22
since a witch may create the baklava draco may not create the cookie because hermione must eat a pancake which voldemort may gobble,a witch may not create the baklava since draco may create the cookie which hermione must gobble because pancake which voldemort may eat,22
because james should make a strudel she should not hide a pancake since lily may laugh,because should not make a strudel because lily should hide a pancake since she may laugh,15
since hermione should prepare many croissants hermione must not assemble the cakes,hermione hermione should not prepare many croissants since hermione must assemble the cakes,11
since snape must prepare a pancake that ginny should create the student should not chew the eclaires that vernon must sprinkle,since snape must not prepare a pancake that ginny should create the eclaires that vernon should chew,20
since fred should hide the chocolate which fred can gobble mcgonagall can not hide a croissant,fred fred should not hide the chocolate which fred can gobble since mcgonagall can hide a croissant,15
because hermione should assemble a baklava because a witch may hide many baklava snape may not make the baklava which the student can chew,because hermione should not assemble a baklava because a student may hide many baklava which the witch may make because can chew the baklava,23
since fred may walk fred should not hide a strudel which a student can sprinkle,fred fred may not walk since fred should hide a strudel which a student can sprinkle,14
