Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)",Negates Main Clause,Has Main Clause,Negates Main Clause,Negates Outside of Main Clause,Has Target Verb,Negates Target Verb
because a student can sprinkle the pancakes james may not sprinkle a cookie that draco must chew,a a student can sprinkle the pancakes james james may sprinkle a cookie that draco must chew,16,17,17,0,0,N/A,N/A,0,0,0,1
since sirius should chew the pancake which sirius must eat the witch should not assemble a croissant,since sirius should not chew the pancake which sirius must eat the witch should assemble a croissant,16,17,17,0,1,0,1,1,1,1
since draco may arrange many chocolates which fred should hide a student must not create many souffles,since draco may not arrange many chocolates which fred should hide a student must create many souffles,16,17,17,0,1,0,1,1,1,1
because a student should assemble the baklava that harry must prepare mcgonagall may not arrange a doughnut,a a student should assemble the the baklava that harry must prepare mcgonagall may arrange a doughnut,16,17,17,0,0,N/A,N/A,0,0,0,1
because voldemort should jump draco should not create the doughnuts that harry should prepare,because voldemort should not jump draco should create the doughnuts that harry should prepare,13,14,14,0,1,0,1,1,1,1
because dobby may jump voldemort should not gobble the cakes that harry may create,because dobby may not jump voldemort should gobble the cakes that harry may create,13,14,14,0,1,0,1,1,1,1
since james must eat the cookies because draco must create the cookie snape may not jump,since james must not eat the cookies because draco must create the cookie snape may jump,15,16,16,0,1,0,1,1,1,1
since ginny must eat the cookie that draco must eat harry must not hide the cookies,since ginny must not eat the cookie that draco must eat harry must hide the cookies,15,16,16,0,1,0,1,1,1,1
since lily can gobble the souffles lily should not make the croissants that mcgonagall may assemble,since lily can not gobble the souffles lily should make the croissants that mcgonagall may assemble,15,16,16,0,1,0,1,1,1,1
since albus should make a chocolate hagrid must not arrange the souffles that sirius should sprinkle,since albus should not make a chocolate hagrid must arrange the souffles that sirius should sprinkle,15,16,16,0,1,0,1,1,1,1
because lupin should create the croissants snape must not prepare many eclaires which a professor should eat,because lupin should not create the croissants snape must prepare many eclaires which a professor should eat,16,17,17,0,1,0,1,1,1,1
because hermione can sprinkle a strudel a wizard should not eat the strudel that lupin may eat,because hermione can not sprinkle a strudel a wizard should eat the strudel that lupin may eat,16,17,17,0,1,0,1,1,1,1
since snape can eat the strudel he should not gobble a cookie that a student should sprinkle,since snape can not eat the strudel he should gobble a cookie that a student should sprinkle,16,17,17,0,1,0,1,1,1,1
since he must arrange the strudel that albus can create ginny may not make the strudels,since he must not arrange the strudel that albus can create ginny may make the strudels,15,16,16,0,1,0,1,1,1,1
because he must chew the eclaires sirius should not assemble the souffles that he may make because mcgonagall should arrange many souffles,because he must not chew the eclaires sirius should assemble the souffles that he may make because mcgonagall should arrange many souffles,21,22,22,0,1,0,1,1,1,1
because harry may sprinkle a pancake since sirius can sprinkle a strudel draco should not arrange a doughnut that petunia may eat,because harry may not sprinkle a pancake since sirius can sprinkle a strudel draco should arrange a doughnut that petunia may eat,21,22,22,0,1,0,1,1,1,1
since he must eat many pancakes because snape may eat a chocolate she must not create the strudel which vernon must prepare,since he must not eat many pancakes because snape may eat a chocolate she must create the strudel which vernon must prepare,21,22,22,0,1,0,1,1,1,1
because fred can sprinkle the strudels ginny must not gobble a baklava since draco must arrange a baklava which george can assemble,because fred can not sprinkle the strudels ginny must gobble a baklava since draco must arrange a baklava which george can assemble,21,22,22,0,1,0,1,1,1,1
because a wizard must eat a eclaire petunia may not laugh because the witch may arrange a eclaire which she can sprinkle,because a wizard must eat a a eclaire petunia may laugh because the witch may arrange a eclaire which she can sprinkle,21,22,22,0,0,N/A,N/A,0,0,0,1
because hagrid can sprinkle the pancakes because draco may chew a baklava that she may arrange voldemort can not eat a strudel,because hagrid can not sprinkle the pancakes because draco may chew a baklava that she may arrange voldemort can eat a strudel,21,22,22,0,1,0,1,1,1,1
because james must make the chocolate that lily may hide draco should not arrange the pancakes since ron must prepare a pancake,james james must not make the chocolate that lily may hide draco should arrange the pancakes since ron must prepare a pancake,21,22,22,0,0,N/A,N/A,0,0,0,1
since he should hide the cake lupin can not sprinkle a doughnut because sirius may chew the croissant that george can arrange,since he should not hide the cake lupin can sprinkle a doughnut because sirius may chew the croissant that george can arrange,21,22,22,0,1,0,1,1,1,1
because draco must assemble the souffle since ron must walk ginny may not chew many strudels because she should make many souffles,because draco must not assemble the souffle since ron must walk ginny may chew many strudels because she should make many souffles,21,22,22,0,1,0,1,1,1,1
since she should prepare a eclaire a witch must not prepare the chocolates which a wizard may gobble because voldemort can party,since she should not prepare a eclaire a witch must prepare the chocolates which a wizard may gobble because voldemort can party,21,22,22,0,1,0,1,1,1,1,1
since harry may gobble the doughnuts mcgonagall may not jump,since harry may not gobble the doughnuts mcgonagall may jump,9,10,10,0,1,0,1,1,1,1
because sirius should laugh ginny should not make the cakes,because sirius should not laugh ginny should make the cakes,9,10,10,0,1,0,1,1,1,1
because ron should assemble a eclaire lupin must not walk,because ron should not assemble a eclaire lupin must walk,9,10,10,0,1,0,1,1,1,1
because ginny must run harry must not sprinkle the cake,because ginny must not run harry must sprinkle the cake,9,10,10,0,1,0,1,1,1,1
because george should make a pancake the professor may not jump,because george should not make a pancake the professor may jump,10,11,11,0,1,0,1,1,1,1
because lupin may wiggle because voldemort should gobble many pancakes a professor can not smile,because lupin may not wiggle because voldemort should gobble many pancakes a professor can smile,14,15,15,0,1,0,1,1,1,1
because a student must swim neville should not laugh since harry should create the croissant,a a student must not swim neville should laugh since harry should create the croissant,14,15,15,0,0,N/A,N/A,0,0,0,1
because mcgonagall should jump a student should not hide the cake which neville may assemble,because mcgonagall should not jump a student should hide the cake which neville may assemble,14,15,15,0,1,0,1,1,1,1
since hagrid may eat a eclaire lupin may not assemble a chocolate,since hagrid may not eat a eclaire lupin may assemble a chocolate,11,12,12,0,1,0,1,1,1,1
because he can arrange the strudels petunia can not chew the baklava,because he can not arrange the strudels petunia can chew the baklava,11,12,12,0,1,0,1,1,1,1
since sirius must eat a strudel james should not sprinkle the strudels,since sirius must not eat a strudel james should sprinkle the strudels,11,12,12,0,1,0,1,1,1,1
since sirius must hide the strudel that a student can hide james may not sprinkle the strudels because ginny can walk,since sirius must not hide the strudel that a student can hide james may sprinkle the strudels because ginny can walk,20,21,21,0,1,0,1,1,1,1
because ginny may smile since a student must arrange a souffle that neville may make ginny must not sprinkle the doughnuts,because ginny may not smile since a student must arrange a souffle that neville may make ginny must sprinkle the doughnuts,20,21,21,0,1,0,1,1,1,1
because george may gobble the eclaires which hermione should sprinkle draco must not create the strudels which the student can create,because george may not gobble the eclaires which hermione should sprinkle draco must create the strudels which the student can create,20,21,21,0,1,0,1,1,1,1
because voldemort can giggle since ron should eat the cake which fred must gobble a witch may not hiccup,because voldemort can not giggle since ron should eat the cake which fred must gobble a witch may hiccup,18,19,19,0,1,0,1,1,1,1
since snape may make the souffles which the student can assemble since dobby can wiggle fred should not run,since snape may not make the souffles which the student can assemble since dobby can wiggle fred should run,18,19,19,0,1,0,1,1,1,1
since james must swim a professor must not hide many souffles that a witch should assemble,since james must not swim a professor must hide many souffles that a witch should assemble,15,16,16,0,1,0,1,1,1,1
since mcgonagall can gobble a eclaire james may not hide a chocolate that she can chew,since mcgonagall can not gobble a eclaire james may hide a chocolate that she can chew,15,16,16,0,1,0,1,1,1,1
because ginny may sprinkle the cookie which hermione can eat sirius should not chew the doughnuts,because ginny may not sprinkle the cookie which hermione can eat sirius should chew the doughnuts,15,16,16,0,1,0,1,1,1,1
since ginny must eat the croissants which dobby must make hermione can not sprinkle the souffles,since ginny must not eat the croissants which dobby must make hermione can sprinkle the souffles,15,16,16,0,1,0,1,1,1,1
since voldemort may sprinkle a chocolate the student should not gobble a doughnut,since voldemort may not sprinkle a chocolate the student should gobble a doughnut,12,13,13,0,1,0,1,1,1,1
because the professor may chew a cookie ginny must not make a doughnut,because the professor may chew a cookie ginny must make a doughnut,12,13,12,0,1,0,0,1,1
because mcgonagall may sprinkle the eclaires lily may not hide the chocolates since the witch must arrange the doughnuts that dobby may create,because mcgonagall may not sprinkle the eclaires lily may hide the chocolates since the witch must arrange the doughnuts that dobby may create,22,23,23,0,1,0,1,1,1,1
since the witch should prepare a pancake that albus may assemble because lupin can chew the pancake vernon should not eat the croissants,since the witch should not prepare a pancake that albus may assemble because lupin can chew the pancake vernon should eat the croissants,22,23,23,0,1,0,1,1,1,1
since snape may gobble the cookies since george must hide the baklava she must not prepare the baklava which he must eat,since snape may not gobble the cookies since george must hide the baklava she must prepare the baklava which he must eat,21,22,22,0,1,0,1,1,1,1
because vernon must assemble the cake because albus can sprinkle the chocolates that petunia should sprinkle james can not chew a chocolate,because vernon must not assemble the cake because albus can sprinkle the chocolates that petunia should sprinkle james can chew a chocolate,21,22,22,0,1,0,1,1,1,1
since albus may walk mcgonagall can not arrange the souffle,since albus may not walk mcgonagall can arrange the souffle,9,10,10,0,1,0,1,1,1,1
since ginny can chew the eclaires he should not swim,since ginny can not chew the eclaires he should swim,9,10,10,0,1,0,1,1,1,1
because snape may make the croissants harry must not run,snape snape may not make the croissants harry must run,9,10,10,0,0,N/A,N/A,0,0,0,1
because hermione must party snape may not gobble the doughnuts that harry should gobble,because hermione must not party snape may gobble the doughnuts that harry should gobble,13,14,14,0,1,0,1,1,1,1
because petunia must eat the doughnut that sirius must make draco should not giggle,petunia petunia must not eat the doughnut that sirius must make draco should giggle,13,14,14,0,0,N/A,N/A,0,0,0,1
since dobby must run draco must not assemble the strudels that mcgonagall should eat,since dobby must not run draco must assemble the strudels that mcgonagall should eat,13,14,14,0,1,0,1,1,1,1
since petunia may prepare the pancakes that dobby can gobble dobby must not giggle,since petunia may not prepare the pancakes that dobby can gobble dobby must giggle,13,14,14,0,1,0,1,1,1,1
because voldemort should eat the cookies neville must not prepare a cake which dobby must arrange,because voldemort should not eat the cookies neville must prepare a cake which dobby must arrange,15,16,16,0,1,0,1,1,1,1
