source	target	prediction
because the wizard must jump hagrid should hide the cookies that he can hide <eos>	because the wizard must jump hagrid should not hide the cookies that he can hide <eos>	because the wizard must jump hagrid should not hide the cookies that he can hide <eos>
because he should create the doughnuts which dobby should chew ron must assemble a strudel which lupin may gobble <eos>	because he should create the doughnuts which dobby should chew ron must not assemble a strudel which lupin may gobble <eos>	because he should create the doughnuts which dobby should chew ron must not assemble a strudel which lupin may gobble <eos>
since fred must assemble the souffles that lupin may chew she may sprinkle the cake that harry must make <eos>	since fred must assemble the souffles that lupin may chew she may not sprinkle the cake that harry must make <eos>	since fred must assemble the souffles that lupin may chew she may not sprinkle the cake that harry must make <eos>
since hermione should sprinkle a cake since lily may swim harry may arrange the strudels that snape must create <eos>	since hermione should sprinkle a cake since lily may swim harry may not arrange the strudels that snape must create <eos>	since hermione should sprinkle a cake since lily may swim harry may not arrange the strudels that snape must create <eos>
because the student must hiccup since the student should make many souffles voldemort must jump since vernon can jump <eos>	because the student must hiccup since the student should make many souffles voldemort must not jump since vernon can jump <eos>	because the student must hiccup since since the student should make many souffles voldemort must not since vernon can jump <eos>
since ron should chew many eclaires that lupin must chew hagrid must prepare the souffle which snape must create <eos>	since ron should chew many eclaires that lupin must chew hagrid must not prepare the souffle which snape must create <eos>	since ron should chew many eclaires that lupin must chew hagrid must not prepare the souffle which snape must create <eos>
because a professor should assemble the cakes which a professor may hide neville may gobble a chocolate that vernon may gobble <eos>	because a professor should assemble the cakes which a professor may hide neville may not gobble a chocolate that vernon may gobble <eos>	because a professor should assemble the cakes which a professor may hide neville may not gobble a chocolate that vernon may gobble <eos>
because a wizard must prepare the chocolates that a wizard can sprinkle hermione must gobble a cookie that she should sprinkle <eos>	because a wizard must prepare the chocolates that a wizard can sprinkle hermione must not gobble a cookie that she should sprinkle <eos>	because a wizard must prepare the chocolates that a wizard can sprinkle that hermione must gobble a cookie that she should sprinkle <eos>
because james should sprinkle a croissant vernon must sprinkle the chocolates that snape must hide because snape must arrange many cakes <eos>	because james should sprinkle a croissant vernon must not sprinkle the chocolates that snape must hide because snape must arrange many cakes <eos>	because james should sprinkle a croissant vernon must not sprinkle the chocolates that snape must hide because snape must arrange many cakes <eos>
since ron may create the strudel that the professor may sprinkle ron may arrange a baklava that a professor may hide <eos>	since ron may create the strudel that the professor may sprinkle ron may not arrange a baklava that a professor may hide <eos>	since ron may create the strudel that the professor may sprinkle ron may not arrange a baklava that a professor may hide <eos>
because george must chew many chocolates which dobby can sprinkle a student should arrange a eclaire that the student can make <eos>	because george must chew many chocolates which dobby can sprinkle a student should not arrange a eclaire that the student can make <eos>	because george must chew many chocolates which dobby can sprinkle a student should not arrange a eclaire that the student can make <eos>
since george may hide the croissant that snape must make draco should assemble the baklava which mcgonagall can arrange since ginny may run <eos>	since george may hide the croissant that snape must make draco should not assemble the baklava which mcgonagall can arrange since ginny may run <eos>	since george may hide the croissant that snape must make draco should not assemble the baklava which mcgonagall can arrange since ginny may arrange <eos>
because a student may sprinkle the strudel dobby may eat the strudel that a student must gobble since mcgonagall may make many strudels <eos>	because a student may sprinkle the strudel dobby may not eat the strudel that a student must gobble since mcgonagall may make many strudels <eos>	because a student may sprinkle the strudel dobby may not eat the strudel that a student must gobble since mcgonagall may make <eos>
because harry may arrange the chocolates since lupin should wiggle vernon should giggle because dobby may arrange a cookie which ginny should hide <eos>	because harry may arrange the chocolates since lupin should wiggle vernon should not giggle because dobby may arrange a cookie which ginny should hide <eos>	because harry may arrange the chocolates since lupin should wiggle since vernon should giggle because dobby may arrange a cookie which ginny may arrange <eos>
since lupin may gobble the croissants which she should assemble dobby should sprinkle a baklava which james should arrange since voldemort can party <eos>	since lupin may gobble the croissants which she should assemble dobby should not sprinkle a baklava which james should arrange since voldemort can party <eos>	since lupin may gobble the croissants which she should assemble dobby should not sprinkle a baklava which james should arrange since voldemort should arrange <eos>
since neville must chew many baklava that vernon must create since sirius must eat a cake that mcgonagall must hide hermione may jump <eos>	since neville must chew many baklava that vernon must create since sirius must eat a cake that mcgonagall must hide hermione may not jump <eos>	since neville must chew many baklava that vernon must create since sirius must eat a cake that mcgonagall must hide must hide <eos>
since lupin may eat a pancake he must chew a strudel which she should assemble <eos>	since lupin may eat a pancake he must not chew a strudel which she should assemble <eos>	since lupin may eat a pancake he must not chew a strudel which she should assemble <eos>
since james should hide the chocolate sirius should assemble many cookies that she may sprinkle <eos>	since james should hide the chocolate sirius should not assemble many cookies that she may sprinkle <eos>	since james should hide the chocolate sirius should not assemble many cookies that she may sprinkle <eos>
because lily may chew a strudel that george can create george should hide the pancakes <eos>	because lily may chew a strudel that george can create george should not hide the pancakes <eos>	because lily may chew a strudel that george can create george should not hide the pancakes <eos>
since george may gobble a cake that mcgonagall may arrange hermione may prepare the cake <eos>	since george may gobble a cake that mcgonagall may arrange hermione may not prepare the cake <eos>	since george may gobble a cake that mcgonagall may arrange hermione may not prepare the cake <eos>
because ron must assemble the strudel that albus can assemble neville may assemble a cookie <eos>	because ron must assemble the strudel that albus can assemble neville may not assemble a cookie <eos>	because ron must assemble the strudel that albus can assemble neville may assemble a cookie <eos>
since a witch may assemble a souffle snape should create a strudel that sirius should create <eos>	since a witch may assemble a souffle snape should not create a strudel that sirius should create <eos>	since a witch may assemble a souffle snape should not create a strudel that sirius should create <eos>
since a student must chew a cookie snape may gobble the doughnuts that albus can gobble <eos>	since a student must chew a cookie snape may not gobble the doughnuts that albus can gobble <eos>	since a student must chew a cookie snape may not gobble the doughnuts that albus can gobble <eos>
since a professor may hide the eclaire mcgonagall should create the cake that she can create <eos>	since a professor may hide the eclaire mcgonagall should not create the cake that she can create <eos>	since a professor may hide the eclaire mcgonagall should not create the cake that she can create <eos>
since a witch may eat the croissants that voldemort should make mcgonagall must eat many strudels <eos>	since a witch may eat the croissants that voldemort should make mcgonagall must not eat many strudels <eos>	since a witch may eat the croissants that voldemort should make mcgonagall mcgonagall must not eat many <eos>
since fred can sprinkle a cake that the witch should create neville must sprinkle the chocolates <eos>	since fred can sprinkle a cake that the witch should create neville must not sprinkle the chocolates <eos>	since fred can sprinkle a cake that the witch should create neville must not sprinkle the chocolates <eos>
because a wizard should jump the witch should arrange the eclaire <eos>	because a wizard should jump the witch should not arrange the eclaire <eos>	because a wizard should jump the witch should not arrange the eclaire <eos>
because vernon can assemble a pancake she must assemble the cookie <eos>	because vernon can assemble a pancake she must not assemble the cookie <eos>	because vernon can assemble a pancake she must not assemble the cookie <eos>
since lupin should chew the eclaires harry can sprinkle many strudels <eos>	since lupin should chew the eclaires harry can not sprinkle many strudels <eos>	since lupin should chew the eclaires harry can not sprinkle many strudels <eos>
because a professor must swim a student must gobble a souffle <eos>	because a professor must swim a student must not gobble a souffle <eos>	because a professor must swim a student must not gobble a souffle <eos>
because a professor can wiggle dobby can chew a croissant <eos>	because a professor can wiggle dobby can not chew a croissant <eos>	because a professor can wiggle dobby can not chew a croissant <eos>
since neville must gobble the eclaires which ron must sprinkle dobby can prepare the cookies <eos>	since neville must gobble the eclaires which ron must sprinkle dobby can not prepare the cookies <eos>	since neville must gobble the eclaires which ron must sprinkle dobby can prepare the cookies <eos>
since ron should make the eclaires ron must make a pancake which hermione can sprinkle <eos>	since ron should make the eclaires ron must not make a pancake which hermione can sprinkle <eos>	since ron should make the eclaires ron must not make a pancake which hermione can sprinkle <eos>
since ginny may create a croissant fred should make the doughnuts that vernon may eat <eos>	since ginny may create a croissant fred should not make the doughnuts that vernon may eat <eos>	since ginny may create a croissant fred should not make the doughnuts that vernon may eat <eos>
because hagrid can sprinkle the cookies ron may eat the souffles that george must hide <eos>	because hagrid can sprinkle the cookies ron may not eat the souffles that george must hide <eos>	because hagrid can sprinkle the cookies ron may not eat the souffles that george must hide <eos>
because george should sprinkle the pancakes which dobby can assemble voldemort may sprinkle the cookies <eos>	because george should sprinkle the pancakes which dobby can assemble voldemort may not sprinkle the cookies <eos>	because george should sprinkle the pancakes which dobby can assemble voldemort may not sprinkle the cookies <eos>
since albus should hide the cookie that hagrid must chew he must create a souffle that ron must chew <eos>	since albus should hide the cookie that hagrid must chew he must not create a souffle that ron must chew <eos>	since albus should hide the cookie that hagrid must chew he must not create a souffle that ron must chew <eos>
since james may arrange a chocolate that snape should arrange ginny must assemble many chocolates that she should assemble <eos>	since james may arrange a chocolate that snape should arrange ginny must not assemble many chocolates that she should assemble <eos>	since james may arrange a chocolate that snape should arrange ginny must not assemble many chocolates that she should assemble <eos>
since dobby must jump since petunia should chew the baklava that snape can chew draco should gobble many strudels <eos>	since dobby must jump since petunia should chew the baklava that snape can chew draco should not gobble many strudels <eos>	since dobby must jump since petunia should chew the baklava that snape snape can chew draco should gobble many strudels <eos>
because george may hide the doughnuts that hagrid may create neville should create the pancakes which lupin must hide <eos>	because george may hide the doughnuts that hagrid may create neville should not create the pancakes which lupin must hide <eos>	because george may hide the doughnuts that hagrid may create neville should not create the pancakes which lupin must hide <eos>
since mcgonagall must run since mcgonagall can sprinkle the cookies that ron may eat the student must smile <eos>	since mcgonagall must run since mcgonagall can sprinkle the cookies that ron may eat the student must not smile <eos>	since mcgonagall must run since mcgonagall can not sprinkle the cookies that ron may eat the student must smile <eos>
because petunia should party the wizard must assemble the pancakes <eos>	because petunia should party the wizard must not assemble the pancakes <eos>	because petunia should party the wizard must not assemble the pancakes <eos>
because a student should chew a cake ginny must wiggle <eos>	because a student should chew a cake ginny must not wiggle <eos>	because a student should chew a cake ginny must not wiggle <eos>
because a witch must sprinkle the pancake snape should laugh <eos>	because a witch must sprinkle the pancake snape should not laugh <eos>	because a witch must sprinkle the pancake not snape should laugh <eos>
since ginny must wiggle a professor must assemble a croissant <eos>	since ginny must wiggle a professor must not assemble a croissant <eos>	since ginny must wiggle a professor must not assemble a croissant <eos>
because the witch may make a chocolate james should hiccup <eos>	because the witch may make a chocolate james should not hiccup <eos>	because the witch may make a chocolate james should not hiccup <eos>
since he should prepare many pancakes she must make the eclaires that harry can assemble <eos>	since he should prepare many pancakes she must not make the eclaires that harry can assemble <eos>	since he should prepare many pancakes she must not make the eclaires that harry can assemble <eos>
because hagrid may sprinkle the croissant since snape may smile mcgonagall can make a chocolate <eos>	because hagrid may sprinkle the croissant since snape may smile mcgonagall can not make a chocolate <eos>	because hagrid may sprinkle the croissant since snape may smile mcgonagall can make a chocolate <eos>
since voldemort should sprinkle many eclaires george must create the eclaires which george must hide <eos>	since voldemort should sprinkle many eclaires george must not create the eclaires which george must hide <eos>	since voldemort should sprinkle many eclaires george must not create the eclaires which george must hide <eos>
since hagrid should prepare a chocolate that dobby can create sirius may sprinkle a cookie <eos>	since hagrid should prepare a chocolate that dobby can create sirius may not sprinkle a cookie <eos>	since hagrid should prepare a chocolate that dobby can create sirius may sprinkle a cookie <eos>
since he must chew the doughnut albus should make the croissant which lupin should make <eos>	since he must chew the doughnut albus should not make the croissant which lupin should make <eos>	since he must chew the doughnut albus should not make the croissant which lupin should make <eos>
since fred must gobble the eclaire since she can chew a baklava which the professor must prepare a wizard must hide the strudels <eos>	since fred must gobble the eclaire since she can chew a baklava which the professor must prepare a wizard must not hide the strudels <eos>	since fred must gobble the eclaire since she can chew a baklava which the professor must prepare a wizard must hide must hide <eos>
since the professor can eat a baklava lily should gobble the baklava because a student should arrange the croissant that he should make <eos>	since the professor can eat a baklava lily should not gobble the baklava because a student should arrange the croissant that he should make <eos>	since the professor can eat a baklava lily should not gobble the baklava because a student should arrange the croissant that he should arrange <eos>
since hermione may prepare many baklava because a student must gobble a croissant the student must eat the souffle which draco must arrange <eos>	since hermione may prepare many baklava because a student must gobble a croissant the student must not eat the souffle which draco must arrange <eos>	since hermione may prepare many baklava because a student must gobble a croissant since the student must eat the souffle which draco must eat <eos>
since lily must hiccup hermione may prepare the eclaires which ginny can prepare since ginny must gobble the cookies that fred should hide <eos>	since lily must hiccup hermione may not prepare the eclaires which ginny can prepare since ginny must gobble the cookies that fred should hide <eos>	since lily must hiccup hermione may not prepare the eclaires which ginny can prepare since ginny must gobble the cookies that fred should gobble the cookies that fred should assemble
because fred can make a souffle that james may arrange he should assemble the souffles that mcgonagall can gobble since sirius should laugh <eos>	because fred can make a souffle that james may arrange he should not assemble the souffles that mcgonagall can gobble since sirius should laugh <eos>	because fred can make a souffle that james may arrange he should not assemble the souffles that mcgonagall can gobble since sirius should mcgonagall can gobble since sirius should gobble
since voldemort can gobble the cookie the student must prepare the cakes that fred should prepare <eos>	since voldemort can gobble the cookie the student must not prepare the cakes that fred should prepare <eos>	since voldemort can gobble the cookie the student must not prepare the cakes that fred should prepare <eos>
since the student may sprinkle the souffles that voldemort must eat lily may sprinkle many eclaires <eos>	since the student may sprinkle the souffles that voldemort must eat lily may not sprinkle many eclaires <eos>	since the student may sprinkle the souffles that voldemort must eat lily may not sprinkle many eclaires <eos>
because snape must sprinkle the chocolate which the wizard should assemble fred may prepare the pancakes <eos>	because snape must sprinkle the chocolate which the wizard should assemble fred may not prepare the pancakes <eos>	because snape must sprinkle the chocolate which the wizard should assemble fred may not prepare the pancakes <eos>
because lupin may make a baklava draco should gobble the souffles that a witch must sprinkle <eos>	because lupin may make a baklava draco should not gobble the souffles that a witch must sprinkle <eos>	because lupin may make a baklava draco should not gobble the souffles that a witch must sprinkle <eos>
because mcgonagall should gobble a croissant which george should assemble the professor should prepare the strudels <eos>	because mcgonagall should gobble a croissant which george should assemble the professor should not prepare the strudels <eos>	because mcgonagall should gobble a croissant which george should assemble the professor should not prepare the strudels <eos>
since snape must arrange the souffles hagrid should arrange the strudels <eos>	since snape must arrange the souffles hagrid should not arrange the strudels <eos>	since snape must arrange the souffles hagrid should not arrange the strudels <eos>
since he should chew the souffles sirius may chew a souffle <eos>	since he should chew the souffles sirius may not chew a souffle <eos>	since he should chew the souffles sirius may not chew a souffle <eos>
because mcgonagall can eat the chocolate ginny should make the eclaires <eos>	because mcgonagall can eat the chocolate ginny should not make the eclaires <eos>	because mcgonagall can eat the chocolate ginny should not make the eclaires <eos>
since she may create the cookie voldemort should gobble the eclaires <eos>	since she may create the cookie voldemort should not gobble the eclaires <eos>	since she may create the cookie voldemort should not gobble the eclaires <eos>
because snape should assemble many baklava neville can chew the doughnuts <eos>	because snape should assemble many baklava neville can not chew the doughnuts <eos>	because snape should assemble many baklava neville can not chew the doughnuts <eos>
since ron can sprinkle a cookie fred must eat the doughnuts <eos>	since ron can sprinkle a cookie fred must not eat the doughnuts <eos>	since ron can sprinkle a cookie fred must not eat the doughnuts <eos>
since fred should prepare the chocolate vernon may prepare the eclaire <eos>	since fred should prepare the chocolate vernon may not prepare the eclaire <eos>	since fred should prepare the chocolate vernon may not prepare the eclaire <eos>
since mcgonagall should chew a cookie she may create a souffle <eos>	since mcgonagall should chew a cookie she may not create a souffle <eos>	since mcgonagall should chew a cookie she may not create a souffle <eos>
since a professor may giggle the wizard should assemble the cookies <eos>	since a professor may giggle the wizard should not assemble the cookies <eos>	since a professor may giggle the wizard should not assemble the cookies <eos>
since hagrid should gobble the pancakes petunia must assemble the doughnuts <eos>	since hagrid should gobble the pancakes petunia must not assemble the doughnuts <eos>	since hagrid should gobble the pancakes petunia must not assemble the doughnuts <eos>
since hermione should hide the strudels which voldemort may create the wizard may hide the baklava that vernon should assemble <eos>	since hermione should hide the strudels which voldemort may create the wizard may not hide the baklava that vernon should assemble <eos>	since hermione should hide the strudels which voldemort may create the wizard may not hide the baklava that vernon should assemble <eos>
because fred should wiggle voldemort may make the pancakes since fred must create the baklava that the student may assemble <eos>	because fred should wiggle voldemort may not make the pancakes since fred must create the baklava that the student may assemble <eos>	because fred should wiggle voldemort may not make the pancakes since fred must create the baklava that the student may assemble <eos>
because a wizard can gobble the cake which snape may hide draco must create a eclaire that mcgonagall can assemble <eos>	because a wizard can gobble the cake which snape may hide draco must not create a eclaire that mcgonagall can assemble <eos>	because a wizard can gobble the cake which snape may hide draco must not create a eclaire that mcgonagall can assemble <eos>
because neville may gobble the croissants which fred should eat petunia may chew the cookies because a professor may party <eos>	because neville may gobble the croissants which fred should eat petunia may not chew the cookies because a professor may party <eos>	because neville may gobble the croissants which fred should eat petunia may not chew the cookies because a professor may party <eos>
because lily should wiggle george may run because george should arrange a eclaire since a student must assemble the eclaires <eos>	because lily should wiggle george may not run because george should arrange a eclaire since a student must assemble the eclaires <eos>	because lily should wiggle george may not run because george should arrange a eclaire since a student must assemble the eclaires <eos>
because harry must chew the doughnut because james must run fred must create the cakes that james should hide <eos>	because harry must chew the doughnut because james must run fred must not create the cakes that james should hide <eos>	because harry must chew the doughnut because james must run fred must create the cakes that james should hide <eos>
since petunia can prepare the eclaire which voldemort should chew she may prepare the eclaire that ginny should sprinkle <eos>	since petunia can prepare the eclaire which voldemort should chew she may not prepare the eclaire that ginny should sprinkle <eos>	since petunia can prepare the eclaire which voldemort should chew she may not prepare the eclaire that ginny should sprinkle <eos>
since albus may assemble the cakes which neville may eat ginny must hide the doughnuts that lily should gobble <eos>	since albus may assemble the cakes which neville may eat ginny must not hide the doughnuts that lily should gobble <eos>	since albus may assemble the cakes which neville may eat ginny must not hide the doughnuts that lily should gobble <eos>
because he must laugh because lily may chew a pancake snape should eat a doughnut which mcgonagall can chew <eos>	because he must laugh because lily may chew a pancake snape should not eat a doughnut which mcgonagall can chew <eos>	because he must laugh because lily may chew a pancake pancake snape should eat a doughnut which mcgonagall can chew <eos>
since ron may arrange a doughnut that he must assemble lily must chew a cookie which she may chew <eos>	since ron may arrange a doughnut that he must assemble lily must not chew a cookie which she may chew <eos>	since ron may arrange a doughnut that he must assemble lily must not chew a cookie which she may chew <eos>
because snape must party snape should eat the doughnuts which george can create since lupin should wiggle <eos>	because snape must party snape should not eat the doughnuts which george can create since lupin should wiggle <eos>	because snape must party snape should not eat the doughnuts which george can create since lupin should wiggle <eos>
because snape must laugh because mcgonagall may chew the souffles that vernon should prepare she may walk <eos>	because snape must laugh because mcgonagall may chew the souffles that vernon should prepare she may not walk <eos>	because snape must laugh because mcgonagall mcgonagall may chew the souffles that vernon should prepare she may walk <eos>
since the student can sprinkle the cookies neville must chew the souffles that the professor must eat <eos>	since the student can sprinkle the cookies neville must not chew the souffles that the professor must eat <eos>	since the student can sprinkle the cookies neville must not chew the souffles that the professor must eat <eos>
because a student should assemble the doughnuts albus should make many cookies which a wizard should gobble <eos>	because a student should assemble the doughnuts albus should not make many cookies which a wizard should gobble <eos>	because a student should assemble the doughnuts albus should not make many cookies which a wizard should gobble <eos>
since the student may prepare the eclaires ron must assemble a chocolate which a student can arrange <eos>	since the student may prepare the eclaires ron must not assemble a chocolate which a student can arrange <eos>	since the student may prepare the eclaires ron must not assemble a chocolate which a student can arrange <eos>
since snape should chew the chocolates the witch should gobble a eclaire <eos>	since snape should chew the chocolates the witch should not gobble a eclaire <eos>	since snape should chew the chocolates the witch should not gobble a eclaire <eos>
because a professor may create a eclaire lupin should prepare the cakes <eos>	because a professor may create a eclaire lupin should not prepare the cakes <eos>	because a professor may create a eclaire lupin should not prepare the cakes <eos>
because a professor must make a souffle fred must chew the eclaire <eos>	because a professor must make a souffle fred must not chew the eclaire <eos>	because a professor must make a souffle fred must not chew the eclaire <eos>
since albus can arrange the cookies the student can arrange a croissant <eos>	since albus can arrange the cookies the student can not arrange a croissant <eos>	since albus can arrange the cookies the student can not arrange a croissant <eos>
because a professor may prepare the baklava dobby must chew the souffle <eos>	because a professor may prepare the baklava dobby must not chew the souffle <eos>	because a professor may prepare the baklava dobby must not chew the souffle <eos>
because dobby must arrange a croissant he must make the eclaire that harry can gobble <eos>	because dobby must arrange a croissant he must not make the eclaire that harry can gobble <eos>	because dobby must arrange a croissant he must not make the eclaire that harry can gobble <eos>
since draco should eat the chocolates since harry can laugh mcgonagall should sprinkle many doughnuts <eos>	since draco should eat the chocolates since harry can laugh mcgonagall should not sprinkle many doughnuts <eos>	since draco should eat the chocolates since harry can laugh mcgonagall should not sprinkle many doughnuts <eos>
since ginny should create the eclaires which snape may assemble he should make the chocolates <eos>	since ginny should create the eclaires which snape may assemble he should not make the chocolates <eos>	since ginny should create the eclaires which snape may assemble he should not make the chocolates <eos>
