Target,Prediction,Source Length
since draco must hide the pancakes the professor may wiggle since harry can make many cookies,since draco must hide the professor the professor may wiggle harry can make many pancakes,16
because he should gobble the strudel which harry should assemble she can create a cookie because ron must prepare the strudel,because he should gobble the strudel which should assemble because ron can prepare a cookie which she must create,21
a student may make a pancake because a professor can gobble a souffle that dobby can assemble,a student may make a pancake because a professor can gobble a souffle that dobby can assemble a pancake,17
because snape should make the pancakes that george should make since ginny should make the strudels the wizard must swim,because snape should make the pancakes that george should make the strudels should make the baklava since ginny must swim,20
because she should eat the cakes that ron should gobble because albus must jump the wizard must gobble a eclaire which vernon must gobble,because she should eat the cakes that ron should gobble because albus must jump because must gobble a eclaire which vernon must gobble,24
because a professor can assemble the croissant that hagrid can create a student should prepare a pancake since harry may assemble a pancake,because a professor can assemble the croissant that a witch create since a wizard should create a pancake that mcgonagall may assemble a student can swim,23
since hermione should assemble many pancakes that mcgonagall should sprinkle ron should make the pancakes that lupin may gobble,since hermione should assemble many pancakes that mcgonagall should sprinkle the should make the pancakes that lupin should gobble,19
Target,Prediction,Source Length
because she can chew the strudel ron must not smile since albus should create the eclaires,because she not chew the strudel since ron must smile albus should create the eclaires,15
because vernon should hide the baklava which he can make he must not arrange a cookie that a student may hide,because vernon should not hide the baklava which he can make because he must hide a cookie that student may make,20
the student must not hide a pancake that ginny can arrange because ginny should chew a eclaire since mcgonagall must assemble a baklava,the student must not hide the pancake that ginny can arrange because vernon should chew a eclaire since mcgonagall must assemble ginny should,22
since albus must gobble a strudel since the wizard must wiggle dobby may not chew a cookie that albus can chew,since albus must gobble a strudel since dobby must gobble a cookie that wizard may chew since dobby can wiggle,20
because harry may sprinkle a cookie which the professor must prepare the student must not assemble many eclaires that she can make,because harry may not sprinkle the cookie which a professor must prepare the eclaires that george must make she can assemble many eclaires,21
she should not make the croissants that mcgonagall can make because neville should prepare the baklava that the professor should hide,she should not make the croissants that mcgonagall can make because ginny should prepare the baklava that the should hide,20
since mcgonagall may run ron must not chew a doughnut that a student should make because ron should assemble the croissants which petunia should make,mcgonagall may not run since a must chew a doughnut that a student should assemble because ron should make the croissants which petunia should make,24
since snape may hide the croissants that ron must gobble draco may not eat the chocolates which petunia can prepare,since snape may not hide the croissants that ron must gobble the draco may eat the chocolates which petunia can prepare,19
because ginny can chew a strudel because hagrid must giggle he may not arrange the croissants that snape may assemble,because ginny may not giggle because a witch must chew strudel croissants voldemort may arrange the eclaire that mcgonagall may assemble,19
since ginny can wiggle since lily can create a strudel ron can not create the cookie that ginny may chew,since ginny can not wiggle since lily can create a strudel because harry may create the cookie that can chew,19
since james should prepare the croissant mcgonagall may not sprinkle a baklava which ron should gobble,since james should not prepare the croissant which mcgonagall may sprinkle a baklava should gobble a baklava,15
since petunia must jump ginny should not prepare the chocolates that a wizard must eat,since petunia must not jump since ginny should prepare the chocolates that a must eat,14
since voldemort may sprinkle the pancakes that a professor must make the wizard can not create many strudels that vernon may sprinkle,since voldemort may not sprinkle the pancakes that a professor must make the strudels that vernon may create lily must sprinkle many pancakes,21
because the wizard should make many croissants which albus must gobble he must not create a cookie that hermione can prepare,the wizard should not make many croissants because albus must make a cookie that he must create which he can prepare,20
since the witch can chew the cakes fred can not giggle since a student should prepare a pancake since harry can chew the strudel,the witch can not chew since cakes since fred can arrange a strudel a should eat the pancake since harry can prepare a strudel,23
since voldemort should assemble the doughnuts she can not sprinkle a doughnut which harry should make,since voldemort should not assemble the doughnuts which she can sprinkle a doughnut should make the souffles,15
because mcgonagall must jump she must not assemble a eclaire,because must not jump because she must assemble a eclaire,9
since hagrid should run since fred can gobble many croissants fred may not chew the chocolates that a professor can prepare,since hagrid should not run since fred can chew many croissants because fred may gobble the chocolates that a can chew,20
since a student may arrange the eclaire albus must not assemble the souffle that neville should create,since student may not arrange the eclaire since albus must assemble the souffle that neville should create,16
because james may prepare the baklava she should not hiccup,because james may not prepare the baklava she she should hiccup,9
since the witch can hide the chocolates which lupin must make a witch can not gobble many baklava which the wizard must hide,the witch can not hide the chocolates since lily must make many baklava which a witch can hide harry must gobble the chocolates,22
since a professor may gobble the doughnut that he must arrange hagrid should not create a doughnut that ron must hide,since professor may not gobble the doughnut that he must arrange because hagrid should create a doughnut that he must hide,20
because the student must hide the cake that draco may hide a wizard can not sprinkle a chocolate,the student must not hide the cake that draco may hide a chocolate wizard can sprinkle a chocolate,17
because lupin can sprinkle the eclaires hermione must not eat a chocolate that lupin should arrange,because lupin can not sprinkle the eclaires that hermione must eat a chocolate lupin should arrange,15
since lupin should arrange the cookies that the professor must make vernon can not hide the cakes,since lupin should not arrange the cookies that the professor must make since vernon can the cakes,16
because she must arrange many pancakes a wizard should not eat the cake since fred must sprinkle a chocolate which he should eat,because she must not arrange many pancakes because a wizard should eat a cake which mcgonagall must eat the should sprinkle a chocolate,22
since the professor can chew a strudel that ginny can gobble neville should not laugh since albus should prepare a cake which he should sprinkle,the professor can not chew a strudel that ginny can make since neville should party albus should sprinkle a cake which he should prepare,24
since the witch must arrange the cakes which a witch may arrange draco must not create the croissant,the witch must not arrange the cakes which a witch may arrange draco must create the croissant,17
vernon must not arrange a souffle which the witch must arrange because she must create the chocolates because albus must hide a doughnut,vernon must not arrange a souffle which the must must create because voldemort must arrange the cookies because albus must swim,22
since sirius should assemble a croissant that the wizard should sprinkle the witch should not jump since mcgonagall should arrange the eclaire,since sirius should not assemble a croissant that the witch should hide since hagrid should smile the should arrange the eclaire,21
since the professor can create the souffle that a professor may eat ron must not create many souffles,the professor can not create the souffle that a professor may eat many ron must create many souffles,17
since draco can laugh since voldemort may chew the pancakes that fred may create neville can not create the pancake,since draco can not laugh since fred may chew the pancakes that may create create neville can create a strudel,19
since a student should walk since lupin should create a souffle that vernon should hide hagrid should not gobble the doughnut because mcgonagall may hiccup,since student should not walk since vernon should hide the souffle that hagrid should create because mcgonagall should hide a doughnut that she may sprinkle,24
because hagrid should chew the eclaires that vernon may prepare lupin must not assemble the baklava that petunia may create,because hagrid should not chew the eclaires that vernon may prepare because lupin must assemble the baklava that may create,19
because he must gobble the souffles a wizard must not smile because ron may swim,because must not gobble the souffles because a wizard must smile because ron may swim,14
because james may sprinkle the baklava that the student should chew lupin must not prepare the chocolates which a professor can eat,james student may not sprinkle the baklava that the wizard should chew because lupin must eat the baklava which a professor can prepare,21
since ron must laugh lily must not gobble a eclaire that ginny should arrange,since ron must not laugh since lily must gobble a eclaire that ginny should,13
a student must not wiggle because a witch must chew a strudel which hermione must gobble since ron must assemble a eclaire,a student must not hide a cakes because a witch must swim since must must make a eclaire which he must assemble,21
because james must hide the cakes the professor can not prepare the cakes because vernon must assemble the pancake,the student must not hide the cakes because the professor can prepare the cakes vernon must assemble a pancake,18
because ginny should eat the doughnut which voldemort can create voldemort can not make the baklava that lupin should assemble,ginny should not eat the baklava because voldemort can make the doughnut that voldemort should create which lupin can assemble,19
because harry must assemble the souffles which she can assemble vernon may not prepare a doughnut that lupin may make,because harry must assemble the cookies she she may make vernon can prepare a doughnut that she may assemble,19
since ron can hide the pancake which neville must eat because a wizard should chew many eclaires sirius may not prepare a baklava,since ron can not hide the pancake which james must eat because a professor should chew many eclaires since a may prepare a baklava,22
because harry may chew the cookie george must not laugh because voldemort must assemble the cookie because a professor must run because she should giggle,harry may not chew because cookie because must must assemble the cookie because voldemort must laugh since she should giggle because a professor must run,24
since he may assemble the croissants she can not jump,since he may not assemble the croissants she she jump,9
since harry can eat the pancakes harry may not sprinkle a strudel that ginny must prepare since james should make a croissant,since harry can not eat the pancakes since harry may sprinkle a strudel that james must make a croissant that ginny should prepare,21
because harry can hide a pancake which lupin may create the witch can not create a cookie that vernon can arrange,because harry can not hide the pancake which he may create because a can can arrange a cookie that harry can gobble,20
because voldemort should sprinkle a chocolate petunia may not sprinkle a cake which petunia may sprinkle because petunia must create the cakes,hagrid should not sprinkle a chocolate because petunia may sprinkle a cake petunia may sprinkle the cakes which petunia must create,21
since the witch should make the doughnut which ron must assemble lily should not hide the chocolates which fred can chew,the witch should not make the doughnut which a must assemble because harry should hide the chocolates which lily can hide,20
because fred must make the cookie neville must not gobble the chocolates since vernon must gobble a doughnut which petunia may eat,because must not make the cookie since fred must gobble the cookies because snape must gobble a souffle a witch may giggle,21
since snape must prepare a pancake that ginny should create the student should not chew the eclaires that vernon must sprinkle,since snape must not prepare a pancake that ginny should create the eclaires that the student should chew vernon must sprinkle,20
because petunia should arrange the croissants that a wizard must arrange harry should not prepare the cakes because a wizard can assemble the eclaire,petunia should not arrange the croissants that the wizard must arrange because harry should prepare a eclaire because wizard can assemble the croissants,23
since a student can make many strudels draco should not hide the cookies that the wizard must eat since fred should arrange a cookie,a student can not make many strudels since the wizard should hide the cookies that draco must eat fred should arrange a cookie,23
since a student can jump because neville may eat the souffles since sirius should party he may not sprinkle the souffle,since student can not jump since a student may party because mcgonagall should eat the souffles that he may sprinkle,20
since vernon may smile because voldemort can make the croissants that dobby must arrange the student may not swim,since vernon may not smile because voldemort can arrange the croissants that dobby must make because the may swim,18
because lily may run ginny must not gobble a chocolate that dobby can assemble,because lily may not run since vernon must gobble a chocolate that can assemble,13
because mcgonagall may smile since lily can giggle sirius should not arrange the pancake that fred should chew,because mcgonagall may not smile since lily can giggle because sirius should arrange the pancake that fred should,17
ginny should not make the pancake that draco must eat since hermione can jump since she must gobble the cookie,ginny should not make the pancake that the professor must eat since voldemort can smile since must make the pancake,19
because vernon can giggle a witch may not assemble the cookies,because vernon can not giggle a a witch may assemble the cookies,10
since ron must make a pancake ginny must not sprinkle the cake that snape must sprinkle,since ron must not make a pancake since ginny must sprinkle the cake that snape must,15
ron may not hide the croissants since mcgonagall may hide the pancake which snape should hide because he may create the pancakes,ron may not hide the croissants since he may hide the pancake mcgonagall should hide the pancakes which snape may create,21
since he should assemble the strudels that lily should create the professor should not prepare the croissant that mcgonagall should gobble,since he should not assemble the strudels that hagrid should create the croissant should prepare the croissant that lily should gobble,20
since george should eat the chocolates that he may hide because he can create the cookie which a witch can arrange he must not laugh,since george should not eat the chocolates he he may hide the witch that he can create because he can arrange a cookie,24
voldemort must not create a strudel because a wizard can arrange the cookie which the wizard should arrange because neville should eat the croissants,voldemort must not create a strudel because the wizard can arrange a cookie which the wizard should eat because should should the croissants,23
since a student may walk ron should not sprinkle the cookies,since student may not walk because ron should sprinkle the cookies,10
since the wizard should hide the chocolates a professor may not make a cake that a professor should chew,the wizard should not hide the chocolates since a professor may make a cake that a professor should,18
because fred can hide the cookies that a professor should hide harry should not make the cakes that a student should gobble,because fred can hide hide cookies that ron should hide the professor should gobble the cookies that george should make,21
since neville should arrange the eclaires neville must not hide the doughnut,neville neville should not arrange the eclaires since neville must hide the doughnut,11
because a student may prepare the cakes because the witch can make a chocolate petunia should not prepare the doughnuts,because a student may not prepare the cakes because petunia witch make the chocolate since a witch can prepare the doughnuts,19
since vernon should sprinkle a croissant that vernon can chew lily can not make the cookies which a student should eat,since vernon should not sprinkle a croissant that she can chew since petunia can make the cookies which a should eat,20
since a student can eat the cookies which james should make he can not smile,since student can not eat the cookies which james should make he can smile,14
since a student can hiccup since harry should sprinkle many pancakes which she should chew sirius must not sprinkle many doughnuts,since a student can not hiccup since sirius should sprinkle many pancakes which she should sprinkle many must chew many doughnuts,20
because james must create the souffles that fred can sprinkle dobby can not prepare the cookies that ginny must create,james student must not create the souffles that fred can sprinkle because dobby can prepare the cookies that ginny must create,19
fred should not run because hermione should hide the croissants that vernon may chew because the student can chew the souffle that she should hide,fred should not run because hermione may hide the croissants that vernon should chew because the student chew the souffle that she should chew,24
since the student can prepare the doughnuts which the wizard can make dobby may not sprinkle a eclaire that lupin must gobble,the student can not prepare the doughnuts which the wizard may make dobby can sprinkle a eclaire that lupin must gobble,21
since mcgonagall should gobble the cakes hagrid should not laugh,since should not gobble the cakes since hagrid should laugh,9
since lily may make the souffles that petunia may sprinkle james can not chew many strudels which draco must hide,since lily may not make the souffles that petunia may sprinkle many strudels which draco can hide james must laugh,19
since a wizard can gobble the doughnuts that a professor should hide snape may not laugh,a wizard can not gobble the doughnuts that a professor should hide snape may laugh,15
because hermione should assemble a baklava because a witch may hide many baklava snape may not make the baklava which the student can chew,because hermione should not assemble a baklava because a witch may laugh baklava which snape may make a baklava which the student can hide,23
because neville must hide the strudels sirius must not arrange a souffle that draco may eat,because neville must not hide the strudels that draco must make a souffle may run,15
since the student may create the baklava hermione can not arrange the doughnuts since the student can eat the croissants which voldemort must gobble,the student may not create the baklava since george can chew the doughnuts the hermione can gobble the croissants which voldemort must gobble,23
