Dictionary Name,Total Sentences (#),Total Correct Transformations (#),Total Pos->Pos Transformations (#),Correct Pos->Pos Transformations (#),Total Pos->Neg Transformations (#),Correct Pos->Neg Transformations (#),Correct Pos->Pos Transformations (%),Correct Pos->Neg Transformations (%),Total Correct Transformations (%),Total source tokens,Total Prediction Tokens per Source,Total Target Tokens per Source,Pos->Pos Token Precision (%),Pos->Neg Token Precision (%),Pos->Pos Token Recall (%),Pos->Neg Token Recall (%),Pos->Pos Category Precision (%),Pos->Neg Category Precision (%),Pos->Pos Category Recall (%),Pos->Neg Category Recall (%),Parseable Sentences (#),Pos->Pos Parseable Sentences (#),Pos->Neg Parseable Sentences (#),Parseable Sentences (%),Pos->Pos Parseable Sentences (%),Pos->Neg Parseable Sentences (%),Pos->Pos Preseve Tree Structures (%),Pos->Pos Preserve Significant Clauses (%),Pos->Neg Preseve Tree Structures (%),Pos->Neg Preserve Significant Clauses (%),Pos->Neg Predictions with Main Clause (#),Pos->Neg Predictions that Negate Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (%),Pos->Neg Predictions without Main Clause (#),Pos->Neg Predictions that Negate Main Clause (Denominator: all Pos->Neg sentences),Pos->Neg Predictions that Negate Main Clause (Denominator: only Pos->Neg sentences with main clauses),Pos->Neg Predictions with Main Clause (%),Pos->Neg Predictions Containing the Target Verb (%),Pos->Neg Predictions Negating the Target Verb (Denominator: all pos->neg sentences),Pos->Neg Predictions Negating the Target Verb (Denominator: pos->neg with target verb)
13.00,230.00,170.00,111.00,111.00,119.00,59.00,1.00,0.50,0.74,"1,547.00","1,664.00","1,666.00",1.00,0.77,1.00,0.77,1.00,0.77,1.00,0.77,224.00,111.00,113.00,0.97,1.00,0.95,1.00,1.00,0.50,0.93,113.00,59.00,52.00,0.46,0.00,0.50,0.52,0.95,1.00,0.50,0.50
14.00,177.00,126.00,86.00,86.00,91.00,40.00,1.00,0.44,0.71,"1,274.00","1,363.00","1,365.00",1.00,0.73,1.00,0.73,1.00,0.73,1.00,0.73,167.00,86.00,81.00,0.94,1.00,0.89,1.00,1.00,0.44,0.87,81.00,40.00,39.00,0.48,0.00,0.44,0.49,0.89,1.00,0.44,0.44
15.00,518.00,391.00,252.00,252.00,266.00,139.00,1.00,0.52,0.75,"3,990.00","4,254.00","4,256.00",1.00,0.77,1.00,0.77,1.00,0.77,1.00,0.77,507.00,252.00,255.00,0.98,1.00,0.96,1.00,1.00,0.52,0.95,255.00,139.00,114.00,0.45,0.00,0.52,0.55,0.96,1.00,0.56,0.57
16.00,347.00,248.00,161.00,161.00,186.00,87.00,1.00,0.47,0.71,"2,976.00","3,150.00","3,162.00",1.00,0.74,1.00,0.74,1.00,0.74,1.00,0.74,322.00,161.00,161.00,0.93,1.00,0.87,1.00,1.00,0.47,0.83,161.00,87.00,67.00,0.42,0.00,0.47,0.54,0.87,1.00,0.49,0.49
17.00,156.00,105.00,78.00,78.00,78.00,27.00,1.00,0.35,0.67,"1,326.00","1,402.00","1,404.00",1.00,0.69,1.00,0.69,1.00,0.69,1.00,0.69,148.00,78.00,70.00,0.95,1.00,0.90,1.00,1.00,0.35,0.88,70.00,27.00,42.00,0.60,0.00,0.35,0.39,0.90,1.00,0.41,0.41
18.00,52.00,34.00,22.00,21.00,30.00,13.00,0.95,0.43,0.65,540.00,568.00,570.00,0.99,0.76,0.99,0.76,0.99,0.76,0.99,0.76,48.00,21.00,27.00,0.92,0.95,0.90,0.95,0.95,0.43,0.83,27.00,13.00,12.00,0.44,0.00,0.43,0.48,0.90,1.00,0.43,0.43
19.00,257.00,183.00,138.00,138.00,119.00,45.00,1.00,0.38,0.71,"2,261.00","2,380.00","2,380.00",1.00,0.69,1.00,0.69,1.00,0.69,1.00,0.69,253.00,138.00,115.00,0.98,1.00,0.97,1.00,1.00,0.38,0.97,115.00,45.00,70.00,0.61,0.00,0.38,0.39,0.97,1.00,0.42,0.42
20.00,262.00,177.00,119.00,118.00,143.00,59.00,0.99,0.41,0.68,"2,860.00","3,004.00","3,003.00",1.00,0.71,1.00,0.71,1.00,0.71,1.00,0.71,248.00,119.00,129.00,0.95,1.00,0.90,0.99,0.99,0.41,0.88,129.00,59.00,67.00,0.52,0.00,0.41,0.46,0.90,1.00,0.43,0.43
21.00,175.00,114.00,83.00,83.00,92.00,31.00,1.00,0.34,0.65,"1,932.00","2,016.00","2,024.00",1.00,0.67,1.00,0.67,1.00,0.67,1.00,0.67,161.00,83.00,78.00,0.92,1.00,0.85,1.00,1.00,0.34,0.83,77.00,31.00,45.00,0.58,1.00,0.34,0.40,0.84,0.99,0.37,0.37
22.00,70.00,51.00,37.00,37.00,33.00,14.00,1.00,0.42,0.73,726.00,758.00,759.00,1.00,0.70,1.00,0.70,1.00,0.70,1.00,0.70,68.00,37.00,31.00,0.97,1.00,0.94,1.00,1.00,0.42,0.91,31.00,14.00,16.00,0.52,0.00,0.42,0.45,0.94,1.00,0.45,0.45
23.00,65.00,6.00,36.00,4.00,29.00,2.00,0.11,0.07,0.09,667.00,694.00,696.00,0.95,0.66,0.96,0.66,0.98,0.69,1.00,0.69,55.00,33.00,22.00,0.85,0.92,0.76,0.89,0.89,0.24,0.69,21.00,7.00,13.00,0.62,1.00,0.24,0.33,0.72,0.97,0.28,0.29
24.00,42.00,2.00,24.00,1.00,18.00,1.00,0.04,0.06,0.05,432.00,436.00,450.00,0.93,0.55,0.93,0.54,0.99,0.59,0.99,0.58,37.00,23.00,14.00,0.88,0.96,0.78,0.88,0.88,0.28,0.50,13.00,6.00,5.00,0.38,1.00,0.33,0.46,0.72,0.83,0.33,0.40
