Dictionary Name,Total Sentences (#),Total Correct Transformations (#),Total Pos->Pos Transformations (#),Correct Pos->Pos Transformations (#),Total Pos->Neg Transformations (#),Correct Pos->Neg Transformations (#),Correct Pos->Pos Transformations (%),Correct Pos->Neg Transformations (%),Total Correct Transformations (%),Total source tokens,Total Prediction Tokens per Source,Total Target Tokens per Source,Pos->Pos Token Precision (%),Pos->Neg Token Precision (%),Pos->Pos Token Recall (%),Pos->Neg Token Recall (%),Pos->Pos Category Precision (%),Pos->Neg Category Precision (%),Pos->Pos Category Recall (%),Pos->Neg Category Recall (%),Parseable Sentences (#),Pos->Pos Parseable Sentences (#),Pos->Neg Parseable Sentences (#),Parseable Sentences (%),Pos->Pos Parseable Sentences (%),Pos->Neg Parseable Sentences (%),Pos->Pos Preseve Tree Structures (%),Pos->Pos Preserve Significant Clauses (%),Pos->Neg Preseve Tree Structures (%),Pos->Neg Preserve Significant Clauses (%),Pos->Neg Predictions with Main Clause (#),Pos->Neg Predictions that Negate Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (#),Pos->Neg Predictions that Negate Outside Main Clause (%),Pos->Neg Predictions without Main Clause (#),Pos->Neg Predictions that Negate Main Clause (Denominator: all Pos->Neg sentences),Pos->Neg Predictions that Negate Main Clause (Denominator: only Pos->Neg sentences with main clauses),Pos->Neg Predictions with Main Clause (%),Pos->Neg Predictions Containing the Target Verb (%),Pos->Neg Predictions Negating the Target Verb (Denominator: all pos->neg sentences),Pos->Neg Predictions Negating the Target Verb (Denominator: pos->neg with target verb)
13.00,230.00,170.00,111.00,111.00,119.00,59.00,1.00,0.50,0.74,"1,547.00","1,666.00","1,666.00",1.00,0.77,1.00,0.77,1.00,0.77,1.00,0.77,230.00,111.00,119.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,119.00,59.00,60.00,0.50,0.00,0.50,0.50,1.00,1.00,0.50,0.50
14.00,177.00,126.00,86.00,86.00,91.00,40.00,1.00,0.44,0.71,"1,274.00","1,365.00","1,365.00",1.00,0.71,1.00,0.71,1.00,0.71,1.00,0.71,177.00,86.00,91.00,1.00,1.00,1.00,1.00,1.00,0.44,1.00,91.00,40.00,51.00,0.56,0.00,0.44,0.44,1.00,1.00,0.44,0.44
15.00,518.00,391.00,252.00,252.00,266.00,139.00,1.00,0.52,0.75,"3,990.00","4,256.00","4,256.00",1.00,0.76,1.00,0.76,1.00,0.76,1.00,0.76,517.00,252.00,265.00,1.00,1.00,1.00,1.00,1.00,0.52,1.00,265.00,139.00,126.00,0.48,0.00,0.52,0.52,1.00,1.00,0.56,0.56
16.00,347.00,248.00,161.00,161.00,186.00,87.00,1.00,0.47,0.71,"2,976.00","3,162.00","3,162.00",1.00,0.73,1.00,0.73,1.00,0.73,1.00,0.73,347.00,161.00,186.00,1.00,1.00,1.00,1.00,1.00,0.47,1.00,186.00,87.00,99.00,0.53,0.00,0.47,0.47,1.00,1.00,0.51,0.51
17.00,156.00,105.00,78.00,78.00,78.00,27.00,1.00,0.35,0.67,"1,326.00","1,404.00","1,404.00",1.00,0.68,1.00,0.68,1.00,0.68,1.00,0.68,156.00,78.00,78.00,1.00,1.00,1.00,1.00,1.00,0.35,1.00,78.00,27.00,51.00,0.65,0.00,0.35,0.35,1.00,1.00,0.42,0.42
18.00,52.00,35.00,22.00,22.00,30.00,13.00,1.00,0.43,0.67,540.00,570.00,570.00,1.00,0.76,1.00,0.76,1.00,0.76,1.00,0.76,51.00,22.00,29.00,0.98,1.00,0.97,1.00,1.00,0.43,0.97,29.00,13.00,16.00,0.55,0.00,0.43,0.45,0.97,1.00,0.43,0.43
19.00,257.00,183.00,138.00,138.00,119.00,45.00,1.00,0.38,0.71,"2,261.00","2,378.00","2,380.00",1.00,0.69,1.00,0.69,1.00,0.69,1.00,0.69,257.00,138.00,119.00,1.00,1.00,1.00,1.00,1.00,0.38,0.99,119.00,45.00,74.00,0.62,0.00,0.38,0.38,1.00,1.00,0.42,0.42
20.00,262.00,177.00,119.00,118.00,143.00,59.00,0.99,0.41,0.68,"2,860.00","3,005.00","3,003.00",1.00,0.70,1.00,0.70,1.00,0.70,1.00,0.70,259.00,119.00,140.00,0.99,1.00,0.98,0.99,0.99,0.41,0.98,140.00,59.00,81.00,0.58,0.00,0.41,0.42,0.98,1.00,0.43,0.43
21.00,175.00,10.00,83.00,6.00,92.00,4.00,0.07,0.04,0.06,"1,932.00","2,028.00","2,024.00",0.95,0.61,0.96,0.61,0.99,0.65,1.00,0.65,173.00,82.00,91.00,0.99,0.99,0.99,0.98,0.98,0.34,0.97,91.00,31.00,60.00,0.66,0.00,0.34,0.34,0.99,0.99,0.41,0.42
22.00,70.00,3.00,37.00,2.00,33.00,1.00,0.05,0.03,0.04,726.00,744.00,759.00,0.95,0.63,0.93,0.62,1.00,0.68,0.98,0.67,69.00,37.00,32.00,0.99,1.00,0.97,0.73,0.73,0.27,0.70,32.00,14.00,18.00,0.56,0.00,0.42,0.44,0.97,1.00,0.45,0.45
23.00,65.00,0.00,36.00,0.00,29.00,0.00,0.00,0.00,0.00,667.00,666.00,696.00,0.92,0.59,0.89,0.57,0.99,0.66,0.96,0.63,56.00,29.00,27.00,0.86,0.81,0.93,0.47,0.53,0.07,0.48,26.00,7.00,19.00,0.73,1.00,0.24,0.27,0.90,0.86,0.28,0.32
24.00,42.00,0.00,24.00,0.00,18.00,0.00,0.00,0.00,0.00,432.00,386.00,450.00,0.97,0.56,0.84,0.48,0.99,0.56,0.85,0.48,39.00,22.00,17.00,0.93,0.92,0.94,0.04,0.04,0.00,0.00,15.00,6.00,9.00,0.60,2.00,0.33,0.40,0.83,0.78,0.33,0.43
